P0,P1,P2,P3,P4,P5,Q0,Q1,Q2,Q3,Q4,Q5,V0,V1,V2,V3,V4,V5,Theta0,Theta1,Theta2,Theta3,Theta4,Theta5
-0.5002994,-0.8015105,-0.6588632,0.6546352,0.6638635,0.5873866,-0.30175284,-0.47411224,-0.74965936,0.6542485,0.6638343,0.58721775,1.05,1.05,1.07,0.992041,0.9908154,1.0140246,5.578399e-10,-0.5996207,-0.8054444,-2.0392637,-2.7323189,-2.476604
-0.5,-0.83871436,-0.7119736,0.6319356,0.68834174,0.6708973,-0.30712274,-0.4968805,-0.82494354,0.63205135,0.68830484,0.6711628,1.05,1.05,1.07,0.9935199,0.98723847,1.0072294,0.0,-0.5727291,-0.82480735,-1.9948695,-2.8210871,-2.6906378
-0.5,-0.82486707,-0.6927703,0.6262177,0.6993842,0.63471085,-0.30594718,-0.4847553,-0.80136085,0.62601966,0.699334,0.6346593,1.05,1.05,1.07,0.9940104,0.9869141,1.0097828,0.0,-0.5745998,-0.83035254,-1.9861374,-2.8279803,-2.6110468
-0.5,-0.85533315,-0.72615147,0.6607893,0.6877095,0.67185026,-0.32305104,-0.51673806,-0.82329583,0.6607452,0.6877004,0.67205745,1.05,1.05,1.07,0.99085885,0.9868854,1.0071222,0.0,-0.5303562,-0.7208652,-2.0218148,-2.7763839,-2.6143541
-0.5,-0.8202849,-0.68215775,0.65428424,0.6805204,0.6109279,-0.31092602,-0.48883092,-0.77381957,0.65422404,0.6805409,0.61087924,1.05,1.05,1.07,0.9917635,0.9888085,1.011914,0.0,-0.56809276,-0.7700019,-2.0273824,-2.758285,-2.507839
-0.5,-0.77365303,-0.6372344,0.5924142,0.667134,0.6000164,-0.26922756,-0.43762782,-0.7630381,0.5924819,0.66712713,0.5999267,1.05,1.05,1.07,0.99765265,0.9912755,1.0130837,0.0,-0.67877066,-1.0235639,-1.9768748,-2.8287935,-2.6657577
-0.5,-0.7653556,-0.6239895,0.6444432,0.579834,0.6162821,-0.26035598,-0.44435757,-0.73740464,0.64449465,0.5795922,0.6160674,1.05,1.05,1.07,0.9942136,0.9988087,1.0133176,1.5287102e-09,-0.72048336,-1.0058664,-2.0725663,-2.6560614,-2.6683502
-0.5,-0.7308861,-0.59385055,0.5623599,0.6114098,0.60555273,-0.22806239,-0.39781207,-0.7464909,0.5624406,0.6112476,0.60579747,1.05,1.05,1.07,1.0012479,0.9971098,1.0136898,0.0,-0.7938949,-1.2439604,-1.9779677,-2.805995,-2.8262203
-0.5,-0.7808618,-0.63984215,0.6351273,0.6406883,0.5925286,-0.28079087,-0.45376652,-0.7440882,0.63493276,0.6408173,0.5925135,1.05,1.05,1.07,0.9941917,0.9933496,1.0140544,0.0,-0.65633327,-0.9214519,-2.0329597,-2.7309816,-2.5668044
-0.5,-0.80623966,-0.6679341,0.6475036,0.6612917,0.610589,-0.2982871,-0.47637427,-0.7659099,0.6473592,0.66134745,0.6104487,1.05,1.05,1.07,0.9927008,0.9908297,1.0122889,0.0,-0.60456187,-0.83318436,-2.0316648,-2.745755,-2.548798
-0.5,-0.8019557,-0.67070913,0.640748,0.60464686,0.6734781,-0.2743057,-0.47207737,-0.7916881,0.6412551,0.6050458,0.67333156,1.05,1.05,1.07,0.993968,0.9953134,1.0084757,6.5284966e-10,-0.67492336,-0.9626504,-2.0502863,-2.7086556,-2.7730145
-0.5,-0.7657433,-0.62047905,0.65881866,0.58435595,0.59404963,-0.26862112,-0.4485803,-0.7213834,0.6584122,0.58420414,0.5942132,1.05,1.05,1.07,0.9929355,0.99852705,1.014914,0.0,-0.69902134,-0.94932646,-2.0861356,-2.6320648,-2.5768647
-0.5,-0.71333385,-0.5720917,0.5717602,0.5826067,0.5858649,-0.2190069,-0.38818604,-0.7195345,0.57195175,0.58278596,0.5869618,1.05,1.05,1.07,1.0008777,1.0000495,1.0156076,0.0,-0.82773036,-1.2653457,-2.005524,-2.7515125,-2.7934837
-0.5,-0.8554851,-0.72386557,0.67068505,0.68314093,0.6647735,-0.32572794,-0.51881236,-0.81603,0.67039186,0.6835679,0.66473264,1.05,1.05,1.07,0.9900562,0.98733467,1.0077384,0.0,-0.5257675,-0.69491667,-2.0364075,-2.7560089,-2.5809417
-0.5,-0.77889466,-0.64235985,0.59853697,0.66912174,0.6014738,-0.273642,-0.44298336,-0.76470834,0.5984001,0.6689514,0.6014441,1.05,1.05,1.07,0.99707776,0.9909406,1.012904,0.0,-0.66580015,-0.99771285,-1.9814475,-2.8230057,-2.6499727
-0.5,-0.7872542,-0.653494,0.5869241,0.6886837,0.61153406,-0.27703023,-0.44635975,-0.78162944,0.5871017,0.68871963,0.6115862,1.05,1.05,1.07,0.997791,0.98898524,1.0118072,0.0,-0.65336704,-0.9976554,-1.9570607,-2.8655918,-2.6793246
-0.5,-0.741547,-0.605603,0.57643723,0.60516095,0.61885667,-0.23414934,-0.4093742,-0.75348496,0.5764137,0.60525054,0.6191289,1.05,1.05,1.07,1.0000134,0.9972499,1.0127708,0.0,-0.7793911,-1.2040613,-1.9929812,-2.7842658,-2.8250997
-0.5000461,-0.7731052,-0.63431513,0.6136723,0.63905174,0.6029035,-0.2689619,-0.44189483,-0.752623,0.6138006,0.6390313,0.6031586,1.05,1.05,1.07,0.99612963,0.99365735,1.0133162,0.0,-0.68565685,-1.0011532,-2.0136824,-2.7648737,-2.6512802
-0.50006104,-0.78013176,-0.63860893,0.6522508,0.603655,0.6121346,-0.27466294,-0.4579379,-0.7436113,0.65239304,0.60372424,0.6125931,1.05,1.05,1.07,0.99309254,0.9964396,1.0131812,0.0,-0.6799754,-0.9289703,-2.0703022,-2.6719213,-2.609033
-0.5001708,-0.84923863,-0.72255707,0.6534116,0.67215544,0.68581915,-0.31279704,-0.5102584,-0.8286332,0.6529399,0.67287385,0.68572724,1.05,1.05,1.07,0.9917576,0.9882747,1.0062778,0.0,-0.558134,-0.77472925,-2.022553,-2.7746406,-2.683855
-0.5,-0.81632465,-0.6953521,0.5831754,0.6794749,0.6927563,-0.2770865,-0.4681028,-0.84066427,0.58288085,0.67877245,0.6929854,1.05,1.05,1.07,0.9980834,0.988537,1.0056995,0.0,-0.6447616,-1.020597,-1.9486624,-2.8866887,-2.880815
-0.5002898,-0.8106239,-0.6809801,0.6213913,0.65091383,0.66385126,-0.28328395,-0.47293258,-0.8041377,0.62175834,0.650866,0.66387844,1.05,1.05,1.07,0.9950784,0.9913079,1.0084366,0.0,-0.6405765,-0.9385821,-2.0059557,-2.7878845,-2.7473032
-0.5,-0.7642375,-0.6134314,0.6860941,0.5713362,0.57125664,-0.27659076,-0.4553033,-0.6971969,0.6864193,0.57116234,0.571277,1.05,1.05,1.07,0.9906609,0.99977726,1.0168349,7.591844e-10,-0.6876786,-0.8778044,-2.1242714,-2.5713658,-2.4719114
-0.5,-0.8011197,-0.6684797,0.6604938,0.57257116,0.6834191,-0.2718949,-0.47562003,-0.7848754,0.6607087,0.572062,0.68314934,1.05,1.05,1.07,0.99265784,0.99807864,1.0082643,1.7527044e-09,-0.6851091,-0.9513198,-2.0854812,-2.6445029,-2.7769895
-0.5,-0.8086856,-0.6750628,0.6308607,0.66264653,0.6353969,-0.2916193,-0.47357535,-0.7862537,0.6306931,0.66251695,0.6354939,1.05,1.05,1.07,0.99411166,0.99051887,1.0103893,0.0,-0.6186813,-0.88775635,-2.0119429,-2.7789736,-2.6443698
-0.5,-0.8062828,-0.6678401,0.6414603,0.6726965,0.60511154,-0.29964963,-0.47462806,-0.7668774,0.64116114,0.6727028,0.60521424,1.05,1.05,1.07,0.993101,0.9898828,1.0125167,0.0,-0.598932,-0.83407366,-2.0198815,-2.765491,-2.5400763
-0.5,-0.7364224,-0.5891761,0.6363163,0.56822324,0.5750466,-0.24731208,-0.42105842,-0.7014796,0.63639313,0.5683555,0.5748107,1.05,1.05,1.07,0.995285,1.0007296,1.0166668,1.036793e-09,-0.75992227,-1.0653864,-2.0764816,-2.6401534,-2.6149035
-0.50004613,-0.7627738,-0.62772226,0.56317604,0.6845955,0.5919753,-0.2604679,-0.42220938,-0.7658749,0.563108,0.68444794,0.5921374,1.05,1.05,1.07,1.0000771,0.9901227,1.0134205,0.0,-0.69749403,-1.0961169,-1.9400096,-2.8882587,-2.704734
-0.5,-0.8355388,-0.6952386,0.6750095,0.6999896,0.5955114,-0.33067364,-0.50554204,-0.76939476,0.67447305,0.6999896,0.5955232,1.05,1.05,1.07,0.98959875,0.986713,1.0126752,0.0,-0.5134759,-0.6560646,-2.0382118,-2.749051,-2.390617
-0.5000165,-0.7689289,-0.6230913,0.641036,0.6319204,0.5683063,-0.2778177,-0.44671977,-0.72193575,0.64112794,0.63212156,0.56785756,1.05,1.05,1.07,0.99384665,0.99454945,1.0160291,0.0,-0.668151,-0.92288715,-2.0470092,-2.7042897,-2.5100617
-0.5002333,-0.83424044,-0.69677,0.6725472,0.68137413,0.61853564,-0.32232073,-0.5039618,-0.7793981,0.67243475,0.6813325,0.61850995,1.05,1.05,1.07,0.9900485,0.9882696,1.0112892,0.0,-0.53845286,-0.69935733,-2.0438914,-2.7345107,-2.4722338
-0.5,-0.7319879,-0.59604466,0.5673713,0.5959679,0.6194684,-0.22519305,-0.4000017,-0.7507381,0.56719685,0.5958093,0.61969787,1.05,1.05,1.07,1.0010171,0.99828947,1.0128677,0.0,-0.8042327,-1.255231,-1.9905536,-2.786366,-2.861208
-0.5,-0.8155961,-0.6877881,0.6539564,0.5923426,0.69998705,-0.2791244,-0.4847302,-0.8072994,0.65358114,0.5922866,0.69998705,1.05,1.05,1.07,0.9929023,0.9958935,1.0065621,0.0,-0.66080856,-0.930542,-2.062457,-2.683116,-2.8101964
-0.5,-0.77576566,-0.64890635,0.5720348,0.63712656,0.66444415,-0.2500066,-0.43447727,-0.8012437,0.5723266,0.6371034,0.664402,1.05,1.05,1.07,0.9997851,0.9933745,1.0087268,0.0,-0.72923404,-1.1479113,-1.9673293,-2.841964,-2.8983054
-0.5,-0.80303043,-0.6698191,0.65675676,0.59124887,0.6714947,-0.27725106,-0.47553325,-0.7833835,0.6564732,0.59116036,0.6716271,1.05,1.05,1.07,0.9927014,0.99649423,1.0088717,0.0,-0.66967183,-0.92865664,-2.071501,-2.6695945,-2.7408195
-0.5,-0.77059805,-0.6282462,0.6149813,0.65822977,0.57447237,-0.27564085,-0.44076255,-0.73861676,0.61485964,0.6582939,0.574399,1.05,1.05,1.07,0.9958162,0.99222726,1.01514,0.0,-0.6663576,-0.9636761,-2.0066638,-2.7778869,-2.5628226
-0.5,-0.7886801,-0.6599428,0.61944443,0.59786737,0.67980534,-0.25950724,-0.45594567,-0.79467475,0.6191462,0.5976931,0.6798686,1.05,1.05,1.07,0.99608207,0.9963084,1.0081528,0.0,-0.7108058,-1.0526748,-2.0315433,-2.732861,-2.851367
-0.50026876,-0.7895644,-0.6641339,0.57889724,0.65272915,0.6691071,-0.260761,-0.44613564,-0.8108421,0.5788076,0.6523118,0.6690136,1.05,1.05,1.07,0.99891394,0.9916667,1.0080796,0.0,-0.6968521,-1.0924196,-1.9634947,-2.8519785,-2.8696723
-0.5,-0.8253103,-0.69782436,0.62578696,0.6673577,0.67283815,-0.29403767,-0.48493874,-0.81757766,0.6257086,0.6676302,0.672652,1.05,1.05,1.07,0.9944233,0.989406,1.0074748,0.0,-0.60613513,-0.8893683,-1.9997792,-2.8022306,-2.7337914
-0.5,-0.8023652,-0.67420125,0.6004758,0.66169363,0.66007286,-0.27633065,-0.4617157,-0.8063784,0.60026956,0.6615951,0.6599327,1.05,1.05,1.07,0.9968431,0.9906028,1.0085899,0.0,-0.6553376,-0.995114,-1.9799633,-2.8277116,-2.7804282
-0.50038385,-0.74186254,-0.5976736,0.6334214,0.5652482,0.5935864,-0.24614191,-0.42485824,-0.7148811,0.6332278,0.5658843,0.5931167,1.05,1.05,1.07,0.9955669,1.0006921,1.0152938,2.0505488e-09,-0.7619718,-1.0774286,-2.0744166,-2.6463723,-2.667087
-0.5002296,-0.8272206,-0.7001989,0.6441059,0.6323035,0.6941685,-0.29003227,-0.49089742,-0.81899124,0.644328,0.63246214,0.6944387,1.05,1.05,1.07,0.99321663,0.9922957,1.0063964,0.0,-0.62643385,-0.8911955,-2.034162,-2.742918,-2.7755594
-0.5,-0.8214688,-0.69738364,0.5939378,0.6999896,0.66628164,-0.2912612,-0.474242,-0.8276905,0.59331274,0.6999896,0.666018,1.05,1.05,1.07,0.9968952,0.9866605,1.0074483,0.0,-0.61036325,-0.9411185,-1.9507172,-2.8883045,-2.7639623
-0.5,-0.8559503,-0.7270723,0.6678772,0.6666485,0.68716383,-0.3188817,-0.51876825,-0.82643926,0.6679089,0.6668768,0.68763256,1.05,1.05,1.07,0.9905417,0.98856544,1.0062994,0.0,-0.54540575,-0.7350763,-2.0398858,-2.7455196,-2.655186
-0.5,-0.8106663,-0.68947065,0.5744729,0.68582284,0.6843151,-0.27491352,-0.4613232,-0.8364817,0.5742023,0.68552816,0.68402976,1.05,1.05,1.07,0.9987777,0.98810625,1.0063249,0.0,-0.65266454,-1.0404357,-1.9377205,-2.903258,-2.874634
-0.5,-0.783635,-0.6533692,0.6026249,0.6196654,0.66337335,-0.2585881,-0.44703346,-0.7916871,0.6026609,0.6192551,0.6635223,1.05,1.05,1.07,0.99731183,0.9946842,1.0090694,0.0,-0.7089351,-1.0727229,-2.004727,-2.7776077,-2.8352773
-0.5,-0.760076,-0.6142999,0.6327281,0.62031776,0.57147044,-0.26830438,-0.43733507,-0.719961,0.6331613,0.62075007,0.5714437,1.05,1.05,1.07,0.99476045,0.9957182,1.0160352,6.7707895e-10,-0.69587207,-0.97549134,-2.047411,-2.7063189,-2.5548854
-0.5,-0.78807604,-0.6565167,0.60430014,0.6387593,0.64919144,-0.2671533,-0.45142868,-0.7881508,0.60450053,0.6387594,0.648962,1.05,1.05,1.07,0.99685454,0.99304163,1.0098307,0.0,-0.6857149,-1.0282894,-1.9974327,-2.7926962,-2.7740183
-0.50003207,-0.769021,-0.63170147,0.6047387,0.63729715,0.60814005,-0.2631327,-0.43697527,-0.7565185,0.6047585,0.63735265,0.60812074,1.05,1.05,1.07,0.99696976,0.9938962,1.0129688,0.0,-0.69984215,-1.0374532,-2.0042162,-2.7787054,-2.6869047
-0.50035065,-0.8717279,-0.75208527,0.6725831,0.69314533,0.6978548,-0.3336993,-0.5364058,-0.84541583,0.6726205,0.6927352,0.69784725,1.05,1.05,1.07,0.9895967,0.98567355,1.0050145,0.0,-0.5039811,-0.65872157,-2.030017,-2.7738373,-2.6348846
-0.5,-0.80829924,-0.6892561,0.573559,0.6765312,0.69275784,-0.2703508,-0.4597202,-0.8390758,0.5735422,0.6764829,0.69264424,1.05,1.05,1.07,0.99901843,0.9889782,1.0058725,0.0,-0.66584796,-1.0612075,-1.9402592,-2.8960774,-2.9073787
-0.5,-0.7315743,-0.5958638,0.5816038,0.5684571,0.63183916,-0.22198492,-0.4037714,-0.7484036,0.5812785,0.5686624,0.63232523,1.05,1.05,1.07,1.0001081,1.0005052,1.0124178,2.6130675e-10,-0.8170419,-1.257319,-2.017889,-2.7381158,-2.8806386
-0.5,-0.7909073,-0.6589419,0.59789634,0.66414666,0.6350988,-0.2740138,-0.4516806,-0.78864354,0.5980203,0.6639359,0.634952,1.05,1.05,1.07,0.9971023,0.99087185,1.0104618,0.0,-0.66360384,-1.0036838,-1.9786506,-2.828158,-2.729499
-0.5,-0.7838282,-0.6441185,0.6476459,0.6134014,0.61548305,-0.27713794,-0.45944616,-0.7500222,0.64774966,0.61315274,0.61530745,1.05,1.05,1.07,0.9933958,0.995471,1.01277,0.0,-0.6699607,-0.9263886,-2.0571594,-2.6883576,-2.6184464
-0.5,-0.74376345,-0.5971663,0.64675313,0.5640731,0.58357745,-0.25186902,-0.4303882,-0.7059777,0.64625216,0.56409705,0.58341247,1.05,1.05,1.07,0.99432373,1.0008379,1.0160584,0.0,-0.748374,-1.035711,-2.0894012,-2.62386,-2.6116762
-0.6032457,-0.7479509,-0.6890837,0.69996595,0.672586,0.6056313,-0.29577392,-0.55205226,-0.7660091,0.69996595,0.6749389,0.6068225,1.05,1.05,1.07,0.98809403,0.9893854,1.0123274,4.4345857e-11,-1.102609,-1.1721237,-2.4502041,-3.0854092,-2.9055834
-0.5,-0.8105497,-0.67804253,0.6105627,0.6999896,0.6206526,-0.2969035,-0.4698071,-0.7924452,0.61020947,0.6999896,0.6209261,1.05,1.05,1.07,0.99543905,0.98722404,1.0108217,0.0,-0.5967177,-0.8852452,-1.9710189,-2.8491275,-2.620693
-0.5,-0.84662795,-0.71503067,0.6622066,0.6785604,0.6605769,-0.31878823,-0.5105815,-0.8109358,0.66211665,0.6787912,0.6608429,1.05,1.05,1.07,0.9909062,0.98795325,1.0081167,0.0,-0.54452264,-0.7339733,-2.0317528,-2.7613058,-2.5978844
-0.5,-0.78002816,-0.6547906,0.56608397,0.6490301,0.667409,-0.25217572,-0.43617564,-0.8092412,0.566358,0.6489506,0.66714555,1.05,1.05,1.07,1.0001274,0.9922212,1.0082798,0.0,-0.7201164,-1.1436973,-1.9548967,-2.867759,-2.9034824
-0.5,-0.74802136,-0.60529804,0.61004657,0.61211896,0.5832616,-0.25286222,-0.42256758,-0.72671616,0.61000884,0.61205685,0.5832627,1.05,1.05,1.07,0.99696064,0.99672306,1.0152928,0.0,-0.7351113,-1.0726916,-2.0261583,-2.7325923,-2.6512084
-0.50000834,-0.7469916,-0.61217606,0.5812082,0.6026101,0.62794864,-0.23644255,-0.4144745,-0.75882715,0.5813164,0.6025114,0.62790453,1.05,1.05,1.07,0.99960846,0.99729943,1.0121236,0.0,-0.7739888,-1.1909932,-1.9982774,-2.7769008,-2.8339608
-0.5,-0.8459587,-0.72481525,0.6137059,0.6988126,0.6970808,-0.30429998,-0.4973501,-0.85008156,0.6137687,0.6991049,0.6971047,1.05,1.05,1.07,0.9949326,0.9860282,1.0050023,0.0,-0.5720476,-0.8657941,-1.9666064,-2.86536,-2.7784262
-0.5,-0.85950494,-0.73202884,0.66659385,0.6768335,0.6868331,-0.3222752,-0.52169085,-0.8307569,0.6664605,0.676952,0.6869904,1.05,1.05,1.07,0.99046946,0.98760045,1.0061417,0.0,-0.5334591,-0.7175864,-2.0332308,-2.761307,-2.6459575
-0.5,-0.7775965,-0.647624,0.5812559,0.648666,0.64361095,-0.25835294,-0.43754378,-0.7895016,0.5813867,0.6486726,0.64378494,1.05,1.05,1.07,0.9988399,0.99246246,1.0101082,0.0,-0.7068022,-1.0931228,-1.9707489,-2.8362792,-2.8106089
-0.5,-0.7732041,-0.63295346,0.6459106,0.5912051,0.61891353,-0.26674262,-0.45084333,-0.74346983,0.645729,0.59148973,0.61884886,1.05,1.05,1.07,0.99391985,0.9975523,1.0129133,0.0,-0.69996035,-0.97670656,-2.0683248,-2.6675832,-2.6581516
-0.5,-0.7820549,-0.65098125,0.62298155,0.58878964,0.6696227,-0.2567776,-0.45217687,-0.7828102,0.62289935,0.58898836,0.6697504,1.05,1.05,1.07,0.99588424,0.99725926,1.0091468,0.0,-0.7224693,-1.0577819,-2.041708,-2.7149856,-2.8322344
-0.51405895,-0.8194808,-0.7448445,0.68930364,0.62879086,0.69761944,-0.30957347,-0.53379583,-0.8101965,0.6907829,0.62976074,0.6958642,1.05,1.05,1.07,0.98888797,0.99185723,1.0062381,3.1787752e-09,-0.65222377,-0.7005431,-2.1364486,-2.6938763,-2.6725025
-0.5,-0.7439821,-0.6042511,0.5925629,0.6087223,0.59990364,-0.24302222,-0.4152002,-0.7391911,0.5925966,0.60865206,0.60012937,1.05,1.05,1.07,0.9985596,0.9970196,1.0141113,0.0,-0.75837666,-1.1407163,-2.0092692,-2.759267,-2.736537
-0.5,-0.77763844,-0.6448818,0.5925255,0.6442232,0.63453424,-0.26178554,-0.44029528,-0.7799839,0.59262335,0.64418834,0.6344309,1.05,1.05,1.07,0.9979031,0.9929146,1.0108633,0.0,-0.6999249,-1.0636675,-1.9858559,-2.8117692,-2.767817
-0.5,-0.7062342,-0.56190825,0.5856977,0.56017375,0.58020556,-0.21608517,-0.38601726,-0.70563287,0.5856027,0.560031,0.5802725,1.05,1.05,1.07,1.0000017,1.0021921,1.0164707,2.4812519e-09,-0.83797336,-1.2641376,-2.0308673,-2.7048423,-2.769268
-0.50001496,-0.79660684,-0.6691114,0.6055896,0.63209724,0.6746457,-0.26705006,-0.45834523,-0.80526817,0.60559905,0.6320878,0.67443365,1.05,1.05,1.07,0.9968207,0.9932049,1.0079817,0.0,-0.6859198,-1.0353606,-1.9997385,-2.7913985,-2.8369029
-0.5,-0.78130496,-0.63585985,0.66634685,0.6071444,0.5914062,-0.28318596,-0.46222442,-0.72754776,0.6663901,0.6071229,0.5912328,1.05,1.05,1.07,0.99182665,0.9962118,1.0146694,1.2288391e-09,-0.65917367,-0.8753183,-2.0825968,-2.6468158,-2.5239701
-0.5,-0.8160069,-0.67001355,0.6761054,0.6848279,0.56839794,-0.32151136,-0.490986,-0.7419315,0.6759706,0.68473023,0.5684701,1.05,1.05,1.07,0.98980445,0.9887881,1.0150329,0.0,-0.54305965,-0.6892748,-2.0498044,-2.7176747,-2.3535273
-0.5,-0.79882485,-0.6745453,0.5645941,0.69322664,0.6610328,-0.2706197,-0.45044562,-0.8223502,0.5644947,0.6931376,0.661065,1.05,1.05,1.07,0.99963206,0.98798245,1.0079651,0.0,-0.6623207,-1.0629534,-1.9289811,-2.9200351,-2.8402145
-0.5,-0.7977177,-0.658826,0.6414443,0.6515621,0.609894,-0.29032722,-0.4681914,-0.7616821,0.6415049,0.6514576,0.6099493,1.05,1.05,1.07,0.99338776,0.9918821,1.0125321,0.0,-0.62705714,-0.8746493,-2.0328798,-2.7428138,-2.576931
