P0,P1,P2,P3,P4,P5,Q0,Q1,Q2,Q3,Q4,Q5,V0,V1,V2,V3,V4,V5,Theta0,Theta1,Theta2,Theta3,Theta4,Theta5
-0.5000027,-0.7840307,-0.63418484,0.6867675,0.61769426,0.56081456,-0.29661363,-0.4702413,-0.7081781,0.6867675,0.61769426,0.56081456,1.05,1.05,1.07,0.98987454,0.9954173,1.0167688,0.0,-0.62663305,-0.78332347,-2.1012383,-2.6209986,-2.3899446
-0.50000167,-0.7942842,-0.6623071,0.64203674,0.59218115,0.6696495,-0.2689762,-0.46650684,-0.7835907,0.64203674,0.59218115,0.6696495,1.05,1.05,1.07,0.9940885,0.9966627,1.009023,0.0,-0.6912699,-0.98331356,-2.0585072,-2.6910434,-2.777727
-0.5000011,-0.71685237,-0.57359576,0.5787318,0.5945551,0.5726029,-0.22685434,-0.39189184,-0.7137699,0.5787318,0.5945551,0.5726029,1.05,1.05,1.07,1.0000994,0.99909186,1.0164475,0.0,-0.806009,-1.222918,-2.0073588,-2.7544446,-2.7322288
-0.5000016,-0.7846887,-0.65263796,0.6182389,0.6135543,0.6536468,-0.26393476,-0.45301846,-0.7811728,0.6182389,0.6135543,0.6536468,1.05,1.05,1.07,0.9959834,0.99520874,1.009904,0.0,-0.70022607,-1.0295491,-2.0253623,-2.7456906,-2.7802997
-0.50000143,-0.76871103,-0.6319879,0.63731146,0.56938213,0.64433306,-0.25406355,-0.44603738,-0.7551474,0.63731146,0.56938213,0.64433306,1.05,1.05,1.07,0.99494565,0.99940974,1.0113682,0.0,-0.73684734,-1.0501213,-2.0695326,-2.663146,-2.762662
-0.5000013,-0.7340978,-0.5848077,0.6412373,0.5672964,0.56399953,-0.24874818,-0.42096585,-0.69286305,0.6412373,0.5672964,0.56399953,1.05,1.05,1.07,0.99484396,1.0009702,1.0174814,0.0,-0.75876725,-1.0513086,-2.0840445,-2.6295462,-2.5805445
-0.50000125,-0.74381566,-0.6007378,0.60841376,0.60892427,0.5795754,-0.25027326,-0.41959772,-0.7231396,0.60841376,0.60892427,0.5795754,1.05,1.05,1.07,0.9971618,0.9971258,1.0156271,0.0,-0.7430058,-1.0852811,-2.0272424,-2.730758,-2.651034
-0.5000021,-0.8248588,-0.6990467,0.61945546,0.6706581,0.676393,-0.29235324,-0.48366538,-0.82215977,0.61945546,0.6706581,0.676393,1.05,1.05,1.07,0.9949152,0.98913014,1.0071332,0.0,-0.61273104,-0.90593934,-1.9917982,-2.8193657,-2.7569983
-0.5000014,-0.75830275,-0.6274857,0.5650534,0.6361671,0.6351973,-0.24309754,-0.41962433,-0.7790766,0.5650534,0.6361671,0.6351973,1.05,1.05,1.07,1.000521,0.9941016,1.0109879,0.0,-0.7490808,-1.1802502,-1.9636489,-2.843364,-2.8540282
-0.50000113,-0.72363937,-0.5777282,0.6041609,0.58455527,0.5674211,-0.23604849,-0.40347397,-0.7044112,0.6041609,0.58455527,0.5674211,1.05,1.05,1.07,0.9979579,0.9997827,1.0169765,0.0,-0.7858923,-1.1513295,-2.0380507,-2.7044344,-2.665689
-0.50000197,-0.8229658,-0.7029285,0.5854387,0.6871045,0.6958476,-0.28256467,-0.47381505,-0.8459608,0.5854387,0.6871045,0.6958476,1.05,1.05,1.07,0.9977036,0.98764485,1.0053866,0.0,-0.63174254,-0.9939447,-1.9472872,-2.8947775,-2.8706558
-0.50000167,-0.7852762,-0.6467607,0.67034966,0.56348866,0.6465313,-0.27014896,-0.46712902,-0.75265944,0.67034966,0.56348866,0.6465313,1.05,1.05,1.07,0.9919909,0.99945,1.0112554,0.0,-0.6979111,-0.9407135,-2.104906,-2.6088862,-2.686219
-0.50000244,-0.8150767,-0.6738408,0.6578193,0.68969095,0.5840907,-0.31485096,-0.48590392,-0.7569316,0.6578193,0.68969095,0.5840907,1.05,1.05,1.07,0.9913539,0.98830914,1.013772,0.0,-0.5605967,-0.73987615,-2.0295653,-2.7564273,-2.4289143
-0.5000016,-0.78585947,-0.65018904,0.6594542,0.5640523,0.660943,-0.2654673,-0.46477392,-0.76458925,0.6594542,0.5640523,0.660943,1.05,1.05,1.07,0.9929458,0.99930215,1.0101607,0.0,-0.7080154,-0.9774272,-2.0921707,-2.6299877,-2.746197
-0.5000022,-0.82592136,-0.695566,0.65148723,0.64618945,0.66660094,-0.29835778,-0.4926458,-0.80275816,0.65148723,0.64618945,0.66660094,1.05,1.05,1.07,0.9923865,0.9912556,1.0082781,0.0,-0.60447675,-0.8396916,-2.0379558,-2.7402856,-2.6796238
-0.50000125,-0.74294955,-0.60504174,0.5934335,0.5947154,0.61269504,-0.23833697,-0.41524798,-0.7434967,0.5934335,0.5947154,0.61269504,1.05,1.05,1.07,0.9986507,0.99815196,1.0133929,0.0,-0.7731534,-1.1636637,-2.0166872,-2.7462497,-2.7799294
-0.5000023,-0.79801744,-0.65514016,0.68112266,0.6112965,0.606747,-0.29432204,-0.47926086,-0.7408324,0.68112266,0.6112965,0.606747,1.05,1.05,1.07,0.99036705,0.99532044,1.0134214,0.0,-0.62929934,-0.81041354,-2.093755,-2.6364477,-2.5123136
-0.5000019,-0.798086,-0.6573193,0.64387697,0.6679866,0.58876634,-0.29748997,-0.4694497,-0.7522526,0.64387697,0.6679866,0.58876634,1.05,1.05,1.07,0.9929681,0.9906019,1.0138302,0.0,-0.60906225,-0.834767,-2.0276227,-2.7522886,-2.50354
-0.50000143,-0.77048635,-0.63948137,0.5748012,0.6518237,0.632368,-0.25530386,-0.43118456,-0.782747,0.5748012,0.6518237,0.632368,1.05,1.05,1.07,0.9994038,0.99246144,1.0109102,0.0,-0.7148931,-1.1136475,-1.9645852,-2.8471198,-2.8028922
-0.50000185,-0.8139118,-0.6852065,0.65852517,0.58708817,0.69857925,-0.27835906,-0.48576257,-0.8031085,0.65852517,0.58708817,0.69857925,1.05,1.05,1.07,0.9925676,0.9963944,1.0068648,0.0,-0.66617924,-0.9288885,-2.0740075,-2.6702473,-2.8032644
-0.5000019,-0.8034749,-0.6673295,0.6524692,0.6293429,0.6345129,-0.28860593,-0.47586647,-0.77100486,0.6524692,0.6293429,0.6345129,1.05,1.05,1.07,0.9926522,0.99348295,1.0110328,0.0,-0.63629395,-0.87507546,-2.0522137,-2.7085128,-2.6275535
-0.500001,-0.70306975,-0.55860204,0.57792664,0.56765217,0.5732907,-0.21452728,-0.38149986,-0.7036437,0.57792664,0.56765217,0.5732907,1.05,1.05,1.07,1.0005808,1.0017079,1.0168662,0.0,-0.843428,-1.279437,-2.0213287,-2.7243555,-2.7682943
-0.5000022,-0.7902688,-0.6426241,0.6759322,0.6383346,0.5648151,-0.3001236,-0.4720039,-0.72017914,0.6759322,0.6383346,0.5648151,1.05,1.05,1.07,0.9905441,0.993478,1.0161186,0.0,-0.61220664,-0.78074557,-2.0785527,-2.6624868,-2.4022436
-0.50000286,-0.8333651,-0.70315814,0.6800892,0.6087573,0.69005406,-0.29952827,-0.5059318,-0.804133,0.6800892,0.6087573,0.69005406,1.05,1.05,1.07,0.99026304,0.9940961,1.0071025,0.0,-0.6085459,-0.8070121,-2.084171,-2.661574,-2.7000895
-0.50000125,-0.7473227,-0.60886,0.5697814,0.6574956,0.58012897,-0.25076497,-0.41235632,-0.74538374,0.5697814,0.6574956,0.58012897,1.05,1.05,1.07,0.9999185,0.9929066,1.0147811,0.0,-0.73010916,-1.1278636,-1.9628438,-2.8442597,-2.6956983
-0.500001,-0.70905524,-0.56346565,0.5855705,0.5782821,0.5650719,-0.22278354,-0.38785145,-0.7012023,0.5855705,0.5782821,0.5650719,1.05,1.05,1.07,0.9997493,1.000708,1.017289,0.0,-0.8209363,-1.2316732,-2.0238183,-2.7231543,-2.717516
-0.604883,-0.77229106,-0.7178645,0.69623125,0.68190956,0.6539474,-0.30069208,-0.5698057,-0.8088308,0.69623125,0.68190956,0.6539474,1.05,1.05,1.07,0.9882263,0.9874626,1.0085608,0.0,-1.0980514,-1.1943728,-2.4595854,-3.1479406,-3.0544195
-0.5000016,-0.77480584,-0.6301578,0.6546574,0.61479115,0.58416414,-0.27911878,-0.45481586,-0.7264504,0.6546574,0.61479115,0.58416414,1.05,1.05,1.07,0.99282086,0.9957773,1.015109,0.0,-0.66875774,-0.90382,-2.0684922,-2.671997,-2.5302176
-0.50000167,-0.78706,-0.6523123,0.5984795,0.67985064,0.6075639,-0.27908114,-0.44953066,-0.77393603,0.5984795,0.67985064,0.6075639,1.05,1.05,1.07,0.9968847,0.9897696,1.0122603,0.0,-0.65074086,-0.97411484,-1.9746126,-2.838525,-2.6513355
-0.51930225,-0.8137109,-0.730343,0.6870513,0.65674734,0.6593281,-0.31522068,-0.5302044,-0.795683,0.6870513,0.65674734,0.6593281,1.05,1.05,1.07,0.9890549,0.98982877,1.008646,0.0,-0.6669198,-0.71185154,-2.1453252,-2.7522876,-2.6103687
-0.5000026,-0.8436669,-0.7161947,0.6419528,0.68970275,0.66810894,-0.31296557,-0.50360316,-0.8224743,0.6419528,0.68970275,0.66810894,1.05,1.05,1.07,0.9925735,0.9870376,1.0073899,0.0,-0.5570338,-0.7856736,-2.0039108,-2.8069067,-2.6548162
-0.50000167,-0.7900616,-0.65723467,0.6280411,0.6149957,0.6517123,-0.26988965,-0.4595576,-0.77973104,0.6280411,0.6149957,0.6517123,1.05,1.05,1.07,0.9950698,0.9949553,1.0100119,0.0,-0.6851061,-0.9910987,-2.0343199,-2.732564,-2.7481217
-0.5000014,-0.7583155,-0.6310902,0.56058776,0.61650425,0.66329026,-0.23414335,-0.41873103,-0.7930109,0.56058776,0.61650425,0.66329026,1.05,1.05,1.07,1.0011479,0.9955987,1.0091965,0.0,-0.77356887,-1.2319955,-1.9669644,-2.8354,-2.9511685
-0.50000125,-0.75197494,-0.6112531,0.57677275,0.67439353,0.56233466,-0.26081228,-0.41758907,-0.73839325,0.57677275,0.67439353,0.56233466,1.05,1.05,1.07,0.9990721,0.9914429,1.015812,0.0,-0.70255953,-1.070783,-1.9622034,-2.848647,-2.617887
-0.50000155,-0.78402025,-0.65006036,0.63457793,0.5946533,0.6532342,-0.26454562,-0.45676622,-0.7723105,0.63457793,0.5946533,0.6532342,1.05,1.05,1.07,0.9947815,0.9968259,1.0102469,0.0,-0.7033864,-1.0080128,-2.0518181,-2.699563,-2.7587452
-0.50000185,-0.8071157,-0.67522913,0.6594306,0.5919435,0.6767141,-0.2792156,-0.48071805,-0.7880275,0.6594306,0.5919435,0.6767141,1.05,1.05,1.07,0.9924718,0.99629843,1.0084592,0.0,-0.6649768,-0.9190038,-2.0748198,-2.6676886,-2.7468958
-0.50000167,-0.7806038,-0.6384214,0.6449078,0.6301185,0.59189236,-0.2811796,-0.45659843,-0.7390813,0.6449078,0.6301185,0.59189236,1.05,1.05,1.07,0.9934574,0.99427944,1.0142678,0.0,-0.65899795,-0.90743876,-2.0494864,-2.706767,-2.5542643
-0.50000197,-0.806637,-0.6690835,0.63316685,0.68660647,0.5999446,-0.3008978,-0.47314325,-0.7690555,0.63316685,0.68660647,0.5999446,1.05,1.05,1.07,0.99362695,0.98870915,1.0126646,0.0,-0.59488386,-0.8344692,-2.0053377,-2.7938344,-2.533479
-0.500003,-0.8337282,-0.7011323,0.67470366,0.6389738,0.6630126,-0.30787176,-0.5045828,-0.79579157,0.67470366,0.6389738,0.6630126,1.05,1.05,1.07,0.9903664,0.9916827,1.0086472,0.0,-0.5827339,-0.76948106,-2.0652134,-2.696615,-2.6181383
-0.50000155,-0.7764199,-0.6370464,0.62178355,0.6419906,0.59801835,-0.27410316,-0.44746196,-0.7498416,0.62178355,0.6419906,0.59801835,1.05,1.05,1.07,0.9953758,0.9933468,1.0136275,0.0,-0.6732512,-0.9671601,-2.0195894,-2.7564216,-2.6148775
-0.5000015,-0.7638516,-0.61719286,0.65382165,0.6027111,0.57447636,-0.2724364,-0.44640702,-0.71426046,0.65382165,0.6027111,0.57447636,1.05,1.05,1.07,0.9931126,0.99714535,1.0160543,0.0,-0.6895049,-0.9326547,-2.0755408,-2.6559217,-2.52633
-0.5000022,-0.8270541,-0.69791806,0.64023936,0.6617456,0.665413,-0.2990079,-0.49057966,-0.808847,0.64023936,0.6617456,0.665413,1.05,1.05,1.07,0.9931805,0.98990256,1.0081062,0.0,-0.5991716,-0.8495053,-2.0183642,-2.7748957,-2.6880887
-0.5000021,-0.8180783,-0.6868814,0.6324159,0.6690862,0.64674854,-0.2963962,-0.48170286,-0.7978402,0.6324159,0.6690862,0.64674854,1.05,1.05,1.07,0.99383754,0.9896271,1.0094159,0.0,-0.6058077,-0.8660473,-2.0088577,-2.7890546,-2.6591763
-0.50000775,-0.8267924,-0.6934754,0.6909146,0.6124094,0.65972346,-0.30474374,-0.50468576,-0.7812508,0.6909146,0.6124094,0.65972346,1.05,1.05,1.07,0.98929024,0.99411696,1.0093524,0.0,-0.59838706,-0.75946796,-2.0967343,-2.6388803,-2.5971978
-0.5000022,-0.831022,-0.7032773,0.6535814,0.63539314,0.6877502,-0.2964194,-0.49717546,-0.8146461,0.6535814,0.63539314,0.6877502,1.05,1.05,1.07,0.9923017,0.9919111,1.0068432,0.0,-0.60991836,-0.8507836,-2.0435143,-2.731159,-2.7336967
-0.50000113,-0.7297465,-0.59207964,0.5653913,0.6115563,0.5988491,-0.22923835,-0.39819133,-0.7412795,0.5653913,0.6115563,0.5988491,1.05,1.05,1.07,1.0009723,0.9971627,1.0141855,0.0,-0.79335034,-1.2335956,-1.9820081,-2.8020225,-2.803833
-0.50000155,-0.7787895,-0.64621335,0.6061074,0.6254937,0.6419835,-0.26157978,-0.4454046,-0.77769285,0.6061074,0.6254937,0.6419835,1.05,1.05,1.07,0.9969391,0.9944238,1.0106007,0.0,-0.7043953,-1.0514201,-2.008342,-2.7736647,-2.7726324
-0.50000125,-0.7300144,-0.5819008,0.62435395,0.5799847,0.561593,-0.2447659,-0.41346267,-0.69704264,0.62435395,0.5799847,0.561593,1.05,1.05,1.07,0.99620205,1.0000304,1.0174656,0.0,-0.7657756,-1.0877972,-2.060869,-2.668039,-2.604955
-0.5000014,-0.76375914,-0.632082,0.5971465,0.5949311,0.6544834,-0.24394271,-0.4319889,-0.7754545,0.5971465,0.5949311,0.6544834,1.05,1.05,1.07,0.99819154,0.9973324,1.010201,0.0,-0.7549102,-1.1438022,-2.0151756,-2.7544646,-2.8609264
-0.50000125,-0.73672426,-0.59690243,0.6005874,0.5787768,0.60794306,-0.2348123,-0.41245028,-0.73308855,0.6005874,0.5787768,0.60794306,1.05,1.05,1.07,0.998258,0.9996846,1.0140228,0.0,-0.78636825,-1.1702551,-2.032977,-2.7157245,-2.7698793
-0.613679,-0.77033746,-0.7209059,0.69940186,0.6689175,0.6734439,-0.29509145,-0.5762193,-0.81918365,0.69940186,0.6689175,0.6734439,1.05,1.05,1.07,0.9881214,0.98837614,1.0072913,0.0,-1.1544393,-1.2647221,-2.5003078,-3.1730368,-3.1572998
-0.50000185,-0.7904372,-0.64590913,0.6543245,0.65660375,0.57152176,-0.2967654,-0.46641728,-0.73388904,0.6543245,0.65660375,0.57152176,1.05,1.05,1.07,0.9922341,0.99188,1.0153209,0.0,-0.615399,-0.82207924,-2.046301,-2.7179024,-2.452248
-0.5000015,-0.77849877,-0.6466329,0.62484646,0.5821865,0.6673228,-0.25471458,-0.45024028,-0.778703,0.62484646,0.5821865,0.6673228,1.05,1.05,1.07,0.9958247,0.9979375,1.0094033,0.0,-0.7297386,-1.0666089,-2.0475657,-2.7035074,-2.8306825
-0.5000014,-0.7642261,-0.6348803,0.5828416,0.6058502,0.66094613,-0.24144562,-0.42873758,-0.7856454,0.5828416,0.6058502,0.66094613,1.05,1.05,1.07,0.9993045,0.99635875,1.0095336,0.0,-0.75792706,-1.1729594,-1.9945427,-2.7900348,-2.8998816
-0.50000125,-0.7372753,-0.5928589,0.6151675,0.5883853,0.57989293,-0.24488391,-0.41650054,-0.7147652,0.6151675,0.5883853,0.57989293,1.05,1.05,1.07,0.996861,0.9990273,1.0159543,0.0,-0.76154506,-1.1018797,-2.045132,-2.6969798,-2.6587126
-0.50000167,-0.79430604,-0.66865206,0.57468003,0.6746279,0.65963256,-0.267859,-0.44923303,-0.81317675,0.57468003,0.6746279,0.65963256,1.05,1.05,1.07,0.9989811,0.98970824,1.0084156,0.0,-0.6752597,-1.0639391,-1.9483743,-2.8834834,-2.8349962
-0.5000014,-0.7566173,-0.6155494,0.6014211,0.641588,0.5796308,-0.26106417,-0.42734718,-0.7367801,0.6014211,0.641588,0.5796308,1.05,1.05,1.07,0.9972934,0.99401736,1.0150557,0.0,-0.70797,-1.0449288,-2.002277,-2.7795136,-2.629893
-0.5000059,-0.85702765,-0.73005766,0.6792852,0.6486291,0.69815516,-0.31780416,-0.5235935,-0.8268884,0.6792852,0.6486291,0.69815516,1.05,1.05,1.07,0.98968786,0.99002,1.0057625,0.0,-0.55195147,-0.72747326,-2.0600677,-2.7126925,-2.6709845
-0.50000226,-0.83023745,-0.701044,0.6385832,0.67391646,0.6605874,-0.30321914,-0.49253383,-0.81023365,0.6385832,0.67391646,0.6605874,1.05,1.05,1.07,0.99315494,0.9888026,1.008259,0.0,-0.5861082,-0.831482,-2.0104678,-2.7903566,-2.666936
-0.5000059,-0.8463569,-0.7132465,0.6764155,0.67356235,0.64925075,-0.32342806,-0.5145235,-0.79934657,0.6764155,0.67356235,0.64925075,1.05,1.05,1.07,0.9897017,0.9884664,1.0090752,0.0,-0.5365051,-0.69449794,-2.0490925,-2.7309608,-2.5405285
-0.5500147,-0.7947046,-0.7214618,0.6910574,0.6642274,0.6501704,-0.30899778,-0.5419045,-0.79398686,0.6910574,0.6642274,0.6501704,1.05,1.05,1.07,0.9887393,0.98925644,1.0091978,0.0,-0.8254502,-0.8844506,-2.260699,-2.8883448,-2.7526565
-0.50000244,-0.81032395,-0.67202973,0.6798543,0.610774,0.63653153,-0.29583675,-0.48825112,-0.76353365,0.6798543,0.610774,0.63653153,1.05,1.05,1.07,0.9904075,0.9948612,1.0111679,0.0,-0.6226306,-0.8117695,-2.089235,-2.6472092,-2.5811257
-0.50000244,-0.84101,-0.71456164,0.6500873,0.6588487,0.6874949,-0.30508187,-0.50379205,-0.8243109,0.6500873,0.6588487,0.6874949,1.05,1.05,1.07,0.9922558,0.9896417,1.0064453,0.0,-0.58242923,-0.8158898,-2.026943,-2.7641943,-2.7136734
-0.5000013,-0.75218755,-0.6134419,0.6142117,0.5858449,0.6175128,-0.24630663,-0.42751983,-0.7424573,0.6142117,0.5858449,0.6175128,1.05,1.05,1.07,0.99688137,0.99862504,1.0131534,0.0,-0.75484765,-1.105172,-2.0411413,-2.7073634,-2.7458937
-0.50000167,-0.79301435,-0.6588632,0.64411026,0.601817,0.6531861,-0.27308458,-0.46596816,-0.77465075,0.64411026,0.601817,0.6531861,1.05,1.05,1.07,0.99379593,0.9959823,1.0101094,0.0,-0.68020123,-0.95868856,-2.0571496,-2.6941288,-2.7244158
-0.50000143,-0.7652749,-0.6259057,0.5903529,0.6732582,0.57648975,-0.2689898,-0.4310218,-0.7479363,0.5903529,0.6732582,0.57648975,1.05,1.05,1.07,0.9978163,0.9911018,1.0147446,0.0,-0.68079764,-1.0216224,-1.9742151,-2.8322816,-2.613719
-0.5000034,-0.80345124,-0.6618637,0.6936524,0.59120566,0.6261007,-0.29399163,-0.48678485,-0.7468481,0.6936524,0.59120566,0.6261007,1.05,1.05,1.07,0.98946303,0.9967569,1.012288,0.0,-0.6333188,-0.8020798,-2.1149983,-2.6006706,-2.5452468
-0.50000167,-0.7857125,-0.6455157,0.64933544,0.61952126,0.6099422,-0.28038225,-0.4616404,-0.7483199,0.64933544,0.61952126,0.6099422,1.05,1.05,1.07,0.99316394,0.99493575,1.0130814,0.0,-0.6618141,-0.91005164,-2.0575716,-2.6935837,-2.5945516
-0.5487411,-0.7799209,-0.7057581,0.69406307,0.65242004,0.6289127,-0.3039881,-0.5322718,-0.77197695,0.69406307,0.65242004,0.6289127,1.05,1.05,1.07,0.9887024,0.99076235,1.0110346,0.0,-0.8384129,-0.8836996,-2.2685168,-2.8546524,-2.7002368
-0.5000012,-0.7342932,-0.59601176,0.5821153,0.59613717,0.60579234,-0.23214555,-0.40587035,-0.7394361,0.5821153,0.59613717,0.60579234,1.05,1.05,1.07,0.9996756,0.9983021,1.0139074,0.0,-0.7890467,-1.2028836,-2.0058036,-2.7620244,-2.7932475
-0.5000013,-0.7579898,-0.6187174,0.58007175,0.67281973,0.5735356,-0.26284838,-0.4229459,-0.7460709,0.58007175,0.67281973,0.5735356,1.05,1.05,1.07,0.9987657,0.9913513,1.0149907,0.0,-0.6966866,-1.060382,-1.9649184,-2.8456373,-2.6352618
-0.50000143,-0.7664643,-0.63566434,0.5758982,0.63710445,0.6388754,-0.24980864,-0.42848265,-0.78168654,0.5758982,0.63710445,0.6388754,1.05,1.05,1.07,0.9995142,0.9937832,1.010675,0.0,-0.73157805,-1.1384426,-1.9730943,-2.8300648,-2.8321264
-0.5000019,-0.8171218,-0.6914704,0.62263477,0.6424353,0.6875574,-0.28224865,-0.47872347,-0.8190289,0.62263477,0.6424353,0.6875574,1.05,1.05,1.07,0.9950344,0.99168354,1.0067784,0.0,-0.64385533,-0.9500296,-2.0094144,-2.784519,-2.807677
-0.5053965,-0.8028724,-0.71444595,0.68936163,0.6379018,0.63755,-0.31118503,-0.5135629,-0.769236,0.68936163,0.6379018,0.63755,1.05,1.05,1.07,0.98913366,0.9920213,1.0106568,0.0,-0.6205791,-0.64318246,-2.109517,-2.6545773,-2.4911335
-0.5810687,-0.7716593,-0.7083983,0.69568294,0.66940147,0.635157,-0.30156085,-0.55142516,-0.7867326,0.69568294,0.66940147,0.635157,1.05,1.05,1.07,0.98841876,0.9890073,1.010237,0.0,-0.9902375,-1.0604917,-2.3799868,-3.0196805,-2.8841536
-0.50000125,-0.7487419,-0.60956156,0.5671992,0.6720791,0.5697421,-0.25508356,-0.41276,-0.7435926,0.5671992,0.6720791,0.5697421,1.05,1.05,1.07,0.99995476,0.9916836,1.015309,0.0,-0.71683395,-1.109233,-1.9534297,-2.8620632,-2.6622078
-0.5000018,-0.7838488,-0.64051616,0.6757799,0.5871624,0.6094135,-0.28070438,-0.46727997,-0.7334045,0.6757799,0.5871624,0.6094135,1.05,1.05,1.07,0.99122906,0.9977187,1.0136539,0.0,-0.669229,-0.87846875,-2.1015797,-2.6168075,-2.5620623
-0.50000215,-0.80342513,-0.6646856,0.67860746,0.5981549,0.6371272,-0.289512,-0.48276913,-0.7589369,0.67860746,0.5981549,0.6371272,1.05,1.05,1.07,0.9907178,0.99610823,1.0113484,0.0,-0.6416001,-0.84182835,-2.0949593,-2.6343791,-2.6012585
-0.5000017,-0.8017513,-0.67984957,0.56977016,0.6750268,0.68194616,-0.26720437,-0.45378083,-0.83093655,0.56977016,0.6750268,0.68194616,1.05,1.05,1.07,0.9993556,0.989337,1.006701,0.0,-0.67469466,-1.0777285,-1.9407444,-2.8982627,-2.8966234
-0.5000018,-0.7756619,-0.6280212,0.6748561,0.6010579,0.576267,-0.28367952,-0.46081898,-0.71380854,0.6748561,0.6010579,0.576267,1.05,1.05,1.07,0.9911928,0.99695843,1.0159167,0.0,-0.66162103,-0.8585776,-2.096906,-2.6238575,-2.475791
-0.5000015,-0.77064735,-0.6358705,0.5975114,0.63759094,0.62063634,-0.2604806,-0.4369922,-0.7666798,0.5975114,0.63759094,0.62063634,1.05,1.05,1.07,0.99759537,0.9937408,1.0120246,0.0,-0.70635104,-1.0614078,-1.9958309,-2.7936091,-2.7342281
-0.5000038,-0.8294453,-0.6935229,0.6843914,0.6347196,0.64609325,-0.3100087,-0.5038544,-0.78044677,0.6843914,0.6347196,0.64609325,1.05,1.05,1.07,0.98958457,0.99226004,1.0100036,0.0,-0.5801473,-0.74490845,-2.0791829,-2.671919,-2.560227
-0.50000256,-0.84293044,-0.7154412,0.65065086,0.67091465,0.67717606,-0.31002882,-0.50532573,-0.8212498,0.65065086,0.67091465,0.67717606,1.05,1.05,1.07,0.9920435,0.98861855,1.0070204,0.0,-0.5680631,-0.7907389,-2.021935,-2.774521,-2.6745715
-0.5000016,-0.78234047,-0.6451359,0.64893657,0.5874585,0.6396142,-0.26823655,-0.45918894,-0.75813425,0.64893657,0.5874585,0.6396142,1.05,1.05,1.07,0.99361336,0.9975576,1.0113926,0.0,-0.6972926,-0.9719443,-2.0714605,-2.665908,-2.6993563
-0.5000028,-0.83364964,-0.701357,0.6708283,0.6440024,0.6619559,-0.30787456,-0.5034966,-0.7972446,0.6708283,0.6440024,0.6619559,1.05,1.05,1.07,0.990649,0.99126256,1.0086439,0.0,-0.5815792,-0.7736737,-2.0587065,-2.7079315,-2.6200695
