P0,P1,P2,P3,P4,P5,Q0,Q1,Q2,Q3,Q4,Q5,V0,V1,V2,V3,V4,V5,Theta0,Theta1,Theta2,Theta3,Theta4,Theta5
-0.50023246,-0.8247008,-0.7010243,0.604856,0.68297946,0.6795442,-0.25056666,-0.4149363,-0.7561192,0.56518275,0.6600928,0.5926205,1.05,1.05,1.07,1.0002735,0.9924966,1.0138141,2.5023221e-09,-0.61532193,-0.93474305,-1.9708146,-2.8568182,-2.7895043
-0.5,-0.7220925,-0.57993436,0.5905043,0.580684,0.5852522,-0.29909402,-0.49520785,-0.7421979,0.69437385,0.60689855,0.616622,1.05,1.05,1.07,0.9892048,0.9953918,1.0128014,1.4928281e-09,-0.80814046,-1.20644,-2.025062,-2.7246945,-2.7460573
-0.5002175,-0.8044665,-0.6680795,0.65959466,0.62188965,0.6363211,-0.24556515,-0.42699677,-0.7310455,0.6233244,0.5747369,0.6089361,1.05,1.05,1.07,0.99625176,0.9997419,1.0140141,1.2809039e-10,-0.63799536,-0.8646692,-2.0640182,-2.690402,-2.6219444
-0.5001601,-0.7850709,-0.64725715,0.63494194,0.6299933,0.6146696,-0.23623401,-0.4119782,-0.70742893,0.619511,0.5633706,0.583614,1.05,1.05,1.07,0.9968715,1.0013502,1.0161391,4.6998263e-11,-0.6684929,-0.94206643,-2.038116,-2.7287312,-2.6311557
-0.5,-0.7526192,-0.6209577,0.5879996,0.5878592,0.64878184,-0.3201999,-0.5042479,-0.76815444,0.67992187,0.67039406,0.61136246,1.05,1.05,1.07,0.989564,0.9894344,1.0120349,2.5253295e-09,-0.7815235,-1.1926161,-2.0117855,-2.7585042,-2.8831651
-0.50025445,-0.7872762,-0.64583147,0.65742815,0.6183786,0.6044744,-0.30060259,-0.4833123,-0.80742294,0.6227816,0.6899612,0.647208,1.05,1.05,1.07,0.99438316,0.987749,1.0090452,0.0,-0.6562526,-0.88433635,-2.0680556,-2.678776,-2.5624566
-0.5,-0.79135394,-0.65181565,0.6143496,0.6894643,0.5845148,-0.27830368,-0.46981093,-0.78827226,0.6348874,0.62425977,0.6581293,1.05,1.05,1.07,0.99427664,0.9938365,1.0093517,0.0,-0.6218621,-0.9006627,-1.9875906,-2.8194795,-2.5469918
-0.5002836,-0.7873886,-0.6414662,0.6967282,0.5753839,0.6039659,-0.25528586,-0.42679164,-0.7042992,0.63581926,0.5887064,0.5669855,1.05,1.05,1.07,0.9950409,0.9989384,1.0169152,7.110834e-10,-0.66079855,-0.82671577,-2.1301374,-2.5710235,-2.5091853
-0.50012004,-0.80135363,-0.67157006,0.6292924,0.62448895,0.66472393,-0.27428308,-0.45673466,-0.8278999,0.5710704,0.6915165,0.6700338,1.05,1.05,1.07,0.99899906,0.98791575,1.0073426,1.6189515e-09,-0.66817045,-0.9670524,-2.0297155,-2.7471428,-2.7630682
-0.50006306,-0.74998564,-0.60608083,0.6318046,0.5902421,0.5856377,-0.22926536,-0.40394914,-0.7229408,0.5948826,0.5758672,0.59581643,1.05,1.05,1.07,0.99886674,1.0002738,1.0150279,4.5067072e-10,-0.7371883,-1.0379682,-2.0601187,-2.6762838,-2.625469
-0.5,-0.7550267,-0.6197579,0.5711605,0.6501485,0.6031986,-0.31973755,-0.4976005,-0.76198095,0.6757255,0.675642,0.5984441,1.05,1.05,1.07,0.98991275,0.989192,1.0129142,4.529953e-11,-0.7321724,-1.1344179,-1.9660627,-2.84093,-2.7512364
-0.50021553,-0.7638363,-0.618952,0.6494215,0.6005488,0.58281463,-0.296954,-0.47142965,-0.72699666,0.6715831,0.6354189,0.57422537,1.05,1.05,1.07,0.99100095,0.99368626,1.0154687,0.0,-0.6994575,-0.9533815,-2.0721157,-2.6619825,-2.5594401
-0.5,-0.7412144,-0.6023316,0.5968043,0.59562856,0.6034262,-0.30442178,-0.48356143,-0.78271616,0.64127123,0.68048847,0.62129134,1.05,1.05,1.07,0.99292946,0.9888525,1.0111413,1.1850595e-09,-0.7729541,-1.1515055,-2.0212727,-2.7395291,-2.7507586
-0.5387533,-0.79896593,-0.72601396,0.69697124,0.6186497,0.68650395,-0.23657075,-0.4286759,-0.7723577,0.6003775,0.5729265,0.66227615,1.05,1.05,1.07,0.99819267,0.9992872,1.010019,4.998922e-09,-0.8116352,-0.88000214,-2.238884,-2.7833233,-2.8166332
-0.5001354,-0.78594124,-0.6535776,0.6164912,0.6269719,0.643117,-0.23237978,-0.39264232,-0.7124284,0.5738895,0.61469907,0.56002,1.05,1.05,1.07,1.0003005,0.9974253,1.0170829,1.2668967e-09,-0.68941754,-1.0115026,-2.018496,-2.761592,-2.7468271
-0.5,-0.81494427,-0.6702073,0.68354684,0.6704201,0.57401574,-0.29502276,-0.59731466,-0.84218425,0.69996595,0.6796944,0.69658005,1.05,1.05,1.07,0.98785853,0.9865849,1.0054312,6.6813827e-10,-0.5583514,-0.6835626,-2.067409,-2.689279,-2.3611627
-0.50019294,-0.81945276,-0.685928,0.66438544,0.6298223,0.65449345,-0.30622882,-0.47548422,-0.731916,0.66424733,0.6668233,0.5639964,1.05,1.05,1.07,0.99122036,0.9908863,1.0157084,0.0,-0.61412716,-0.8279229,-2.061793,-2.6986523,-2.6386409
-0.5001776,-0.79152125,-0.6529796,0.65383637,0.61544895,0.62204254,-0.30779192,-0.4855328,-0.77883977,0.6450994,0.6844221,0.6143273,1.05,1.05,1.07,0.99254817,0.98851866,1.0116005,2.1576882e-10,-0.6595396,-0.90110415,-2.063815,-2.6863916,-2.6143136
-0.5,-0.7507689,-0.62196827,0.5848578,0.56628245,0.6729566,-0.25716764,-0.44648564,-0.8098229,0.5843039,0.636109,0.6767616,1.05,1.05,1.07,0.9986413,0.99307466,1.0077974,3.5498737e-09,-0.8075423,-1.2437711,-2.0168986,-2.7456875,-2.9708526
-0.5,-0.76134956,-0.6232858,0.6359418,0.56578374,0.63351554,-0.29536712,-0.5890049,-0.8147879,0.69996595,0.69404525,0.6513369,1.05,1.05,1.07,0.98785853,0.98631275,1.0084238,2.716452e-09,-0.7492095,-1.0644394,-2.0716515,-2.6579514,-2.7485957
-0.50032556,-0.83079153,-0.7012913,0.63313025,0.69063604,0.64947116,-0.29961637,-0.48848283,-0.79394627,0.6487373,0.6556716,0.649608,1.05,1.05,1.07,0.9925472,0.99068403,1.0094196,0.0,-0.57453996,-0.81912076,-1.9964507,-2.8140063,-2.6371589
-0.5120452,-0.8389447,-0.7466351,0.67817974,0.6999896,0.65569174,-0.25448394,-0.42836863,-0.74229574,0.60597485,0.61776507,0.59977084,1.05,1.05,1.07,0.9972101,0.9959494,1.0139617,9.1204044e-10,-0.5778945,-0.62586635,-2.0784945,-2.7871208,-2.5415983
-0.5000312,-0.80019957,-0.6618295,0.68612444,0.5714704,0.6505134,-0.29315305,-0.4727769,-0.77232105,0.63862944,0.6595137,0.618793,1.05,1.05,1.07,0.99351954,0.9910062,1.0117195,1.0071397e-09,-0.66538906,-0.8671768,-2.1154928,-2.5974028,-2.6442647
-0.5002458,-0.8274962,-0.70105726,0.6485011,0.6298139,0.6927579,-0.25063413,-0.42472434,-0.7624033,0.58340716,0.6338154,0.6160449,1.05,1.05,1.07,0.9989604,0.9944035,1.0124775,1.9825697e-09,-0.62474656,-0.8821261,-2.0414205,-2.7344801,-2.7666037
-0.5002157,-0.79389524,-0.6511569,0.659732,0.6395435,0.5917754,-0.2513009,-0.42116928,-0.72551,0.60840815,0.61078846,0.581456,1.05,1.05,1.07,0.9971606,0.99692124,1.0154657,0.0,-0.627082,-0.83445525,-2.05966,-2.6959128,-2.5018077
-0.5,-0.7782037,-0.6522941,0.566551,0.6510822,0.6599983,-0.25235388,-0.4377802,-0.81564003,0.56319106,0.65168595,0.67487544,1.05,1.05,1.07,1.000321,0.99188787,1.0077102,1.6718507e-09,-0.71996206,-1.1418457,-1.954788,-2.867806,-2.8878047
-0.5,-0.73545533,-0.5952363,0.58409834,0.61336744,0.58576983,-0.2943864,-0.48990887,-0.8228164,0.6319886,0.65853643,0.6844883,1.05,1.05,1.07,0.9939228,0.99001974,1.0067284,5.758107e-10,-0.77157295,-1.1645557,-2.0010562,-2.772974,-2.7243345
-0.500048,-0.76333404,-0.625724,0.62689865,0.5877185,0.62463826,-0.30134383,-0.5355685,-0.7465332,0.6955882,0.6739758,0.57885855,1.05,1.05,1.07,0.9883794,0.9893409,1.01442,1.4811158e-09,-0.7348671,-1.0551683,-2.0522993,-2.6936607,-2.7264245
-0.5000546,-0.7959393,-0.668455,0.57434803,0.6956094,0.63947076,-0.29258406,-0.5882008,-0.8361878,0.6995973,0.67068595,0.69291747,1.05,1.05,1.07,0.98785853,0.98766136,1.0057982,1.8766522e-10,-0.6532615,-1.0249462,-1.9393585,-2.90307,-2.7679234
-0.5001636,-0.7662809,-0.622012,0.6568078,0.5870521,0.5943297,-0.2678589,-0.4346981,-0.788193,0.5617925,0.6987189,0.6138027,1.05,1.05,1.07,0.9998861,0.9883057,1.0115308,4.926622e-10,-0.7036935,-0.95160943,-2.085474,-2.6391861,-2.5808983
-0.5,-0.72802335,-0.5897516,0.5804691,0.58587396,0.6050486,-0.2878505,-0.4942826,-0.80585915,0.66520655,0.6009394,0.69521725,1.05,1.05,1.07,0.99171257,0.99502915,1.0068996,1.5482008e-09,-0.8085326,-1.2294849,-2.0105898,-2.752061,-2.809368
-0.5,-0.75397974,-0.62508595,0.5848,0.57701,0.66828674,-0.25624257,-0.42696267,-0.7237047,0.61752796,0.61106735,0.5795495,1.05,1.05,1.07,0.9963251,0.99679065,1.0155921,3.479898e-09,-0.79498106,-1.2239479,-2.0117905,-2.7568116,-2.948124
-0.5001847,-0.7932452,-0.6559805,0.6431724,0.631127,0.62128186,-0.31494364,-0.4852178,-0.7328485,0.6792519,0.66714513,0.56443614,1.05,1.05,1.07,0.98983526,0.99061555,1.015598,0.0,-0.6531169,-0.9085605,-2.0447128,-2.7203116,-2.621928
-0.5,-0.74296063,-0.6067709,0.59638625,0.5800708,0.6255295,-0.24158603,-0.43215528,-0.773425,0.60237145,0.58241475,0.6588298,1.05,1.05,1.07,0.99787194,0.998402,1.0101016,2.1408797e-09,-0.78756195,-1.180665,-2.0265796,-2.729357,-2.8191347
-0.500128,-0.7544212,-0.61045873,0.6090618,0.6438441,0.56198245,-0.2853563,-0.44828254,-0.7586589,0.6016398,0.6946405,0.57959723,1.05,1.05,1.07,0.9964878,0.9887718,1.0140957,0.0,-0.70205414,-1.0157535,-2.0117137,-2.765048,-2.5695043
-0.5,-0.77288103,-0.63692,0.598103,0.6520536,0.60764146,-0.29187733,-0.4897277,-0.7638709,0.6889221,0.589083,0.64808685,1.05,1.05,1.07,0.9898656,0.99668616,1.0106798,0.0,-0.6909532,-1.032243,-1.9901843,-2.8057716,-2.6867754
-0.5,-0.7300097,-0.58837926,0.57892936,0.618851,0.57357097,-0.23926482,-0.41662097,-0.7731683,0.5672836,0.6251306,0.63389415,1.05,1.05,1.07,1.0004895,0.9951688,1.011308,3.4210085e-10,-0.77504283,-1.1741261,-1.9942803,-2.782941,-2.7052193
-0.50008357,-0.77446926,-0.63225853,0.6087261,0.684193,0.5612847,-0.3040706,-0.5387334,-0.80672795,0.69401675,0.6340452,0.6835924,1.05,1.05,1.07,0.9887649,0.9915758,1.0071957,0.0,-0.64627653,-0.9337914,-1.9882859,-2.814606,-2.517822
-0.5,-0.7520621,-0.61012906,0.5987151,0.64099234,0.57279766,-0.225433,-0.3898216,-0.717995,0.5699901,0.60198313,0.57376677,1.05,1.05,1.07,1.0007906,0.9984666,1.0162659,0.0,-0.7165965,-1.0577555,-2.0010974,-2.780369,-2.6234422
-0.5,-0.7507854,-0.61155444,0.5908159,0.6332218,0.58887583,-0.27701408,-0.45200676,-0.73368996,0.6436695,0.6234823,0.58772683,1.05,1.05,1.07,0.9937205,0.99503744,1.0147212,0.0,-0.7332888,-1.099588,-1.9960879,-2.7877567,-2.6885428
-0.5001669,-0.7984905,-0.6544203,0.6567025,0.66797405,0.57386935,-0.3082845,-0.50219643,-0.80094784,0.6647528,0.65279937,0.6612022,1.05,1.05,1.07,0.9910759,0.99052393,1.0085616,0.0,-0.59746945,-0.79329884,-2.0431876,-2.7280805,-2.4384537
-0.50001657,-0.74428886,-0.6048167,0.59892714,0.6046323,0.5974178,-0.2835918,-0.48091716,-0.77795064,0.66454417,0.5986468,0.6602374,1.05,1.05,1.07,0.9919189,0.9958714,1.0096214,9.876192e-10,-0.7596349,-1.1267564,-2.018994,-2.7451339,-2.721125
-0.5,-0.758314,-0.6276659,0.57462174,0.6201299,0.6411303,-0.25594902,-0.43222207,-0.7567936,0.6001103,0.62547565,0.6143315,1.05,1.05,1.07,0.9975757,0.99501604,1.0127279,1.8072426e-09,-0.7579443,-1.1778249,-1.9821029,-2.8130927,-2.862522
-0.5,-0.78274703,-0.64060664,0.60834074,0.6999896,0.56002,-0.22706966,-0.3973746,-0.71555555,0.5886719,0.5809266,0.58295333,1.05,1.05,1.07,0.9993929,1.0000925,1.0159155,1.5082956e-10,-0.61904484,-0.90086937,-1.9753644,-2.833568,-2.492869
-0.50024635,-0.8385697,-0.7123139,0.64410627,0.6647588,0.6826166,-0.25765878,-0.44412017,-0.82853115,0.56001335,0.6661264,0.6837503,1.05,1.05,1.07,1.0003765,0.99035215,1.0067714,9.577871e-10,-0.58533096,-0.82823855,-2.018407,-2.7785492,-2.71269
-0.5001507,-0.79451966,-0.6521879,0.6931902,0.57203937,0.6280581,-0.2399594,-0.41952017,-0.76653636,0.5798331,0.6114193,0.6332615,1.05,1.05,1.07,0.9995701,0.99635,1.0115751,1.2002289e-09,-0.66222996,-0.84323984,-2.1253707,-2.5805225,-2.5753827
-0.5002066,-0.78980094,-0.6508765,0.64698315,0.6274426,0.61305255,-0.2557148,-0.4567014,-0.7889646,0.6297423,0.57525665,0.68451524,1.05,1.05,1.07,0.99540895,0.9982482,1.0082353,0.0,-0.6555874,-0.9031575,-2.0514655,-2.7075384,-2.598222
-0.5001847,-0.81950605,-0.68295836,0.6396235,0.698168,0.6067811,-0.26526543,-0.44540316,-0.7213659,0.6522965,0.58637565,0.5919072,1.05,1.05,1.07,0.9934849,0.9984842,1.0150563,6.836653e-10,-0.5677343,-0.7881792,-2.0039964,-2.8002326,-2.5161166
-0.5000182,-0.7565378,-0.61749744,0.6240343,0.5857597,0.6151506,-0.29268995,-0.5376926,-0.757056,0.69996595,0.6495269,0.6087396,1.05,1.05,1.07,0.9883328,0.9913549,1.012642,1.4834702e-09,-0.7446141,-1.0708171,-2.0515485,-2.6923122,-2.7158618
-0.5000853,-0.7848951,-0.6442213,0.64392805,0.6328836,0.5994563,-0.2960361,-0.47971356,-0.7562866,0.66638386,0.6325476,0.614002,1.05,1.05,1.07,0.99140286,0.99334985,1.0125275,0.0,-0.65637594,-0.905252,-2.0466967,-2.7137086,-2.569757
-0.5,-0.7312337,-0.5992001,0.565654,0.57482314,0.64319587,-0.30295742,-0.49945316,-0.79511815,0.66982615,0.6341913,0.66387546,1.05,1.05,1.07,0.9908868,0.99223757,1.0086849,2.6242137e-09,-0.83198905,-1.3002663,-1.9978883,-2.7730563,-2.9453118
-0.5002792,-0.828546,-0.70336133,0.62414354,0.6693059,0.6801262,-0.29699925,-0.4877267,-0.77417743,0.6680359,0.6277688,0.6400374,1.05,1.05,1.07,0.9912363,0.9933269,1.0106273,1.9271076e-09,-0.6080002,-0.89253265,-1.9970788,-2.8123975,-2.7557745
-0.5,-0.7768507,-0.64680994,0.61451894,0.5904938,0.6674447,-0.22420509,-0.3936848,-0.7173492,0.58155745,0.5831628,0.583645,1.05,1.05,1.07,1.0000001,0.99996674,1.0158349,2.8598308e-09,-0.7353057,-1.0888695,-2.0334506,-2.7291193,-2.8509793
-0.50005794,-0.80714685,-0.67249584,0.62531114,0.6792963,0.61893225,-0.26385087,-0.44567025,-0.78381175,0.59836984,0.6401088,0.6417862,1.05,1.05,1.07,0.99742216,0.99310696,1.0103825,0.0,-0.6105758,-0.87535346,-1.9996076,-2.8021176,-2.6051793
-0.5003811,-0.831282,-0.699992,0.64795756,0.6758551,0.64872247,-0.2916165,-0.47582316,-0.7302329,0.6861558,0.60131896,0.5975375,1.05,1.05,1.07,0.99010664,0.9964152,1.0143085,0.0,-0.5755152,-0.7956352,-2.0207314,-2.7753751,-2.615224
-0.52078444,-0.801728,-0.7159739,0.687014,0.66309386,0.6273116,-0.23651972,-0.40903485,-0.71506923,0.60559505,0.581241,0.58324856,1.05,1.05,1.07,0.99785596,0.9998145,1.0158617,3.956318e-09,-0.6811665,-0.70760536,-2.147091,-2.7536097,-2.5379841
-0.5,-0.7489853,-0.6154462,0.6030959,0.5622603,0.65079945,-0.2839165,-0.46490657,-0.7860972,0.6183553,0.6612348,0.6346453,1.05,1.05,1.07,0.9952965,0.9908564,1.0105141,3.5903454e-09,-0.7947832,-1.1884699,-2.0394979,-2.7070339,-2.8785336
-0.5000794,-0.7866637,-0.648053,0.6138629,0.6776346,0.5895235,-0.31719053,-0.4983555,-0.7315284,0.68522894,0.66884905,0.5687878,1.05,1.05,1.07,0.9892499,0.9901998,1.015308,0.0,-0.6374834,-0.92517465,-1.9929128,-2.8061733,-2.5742037
-0.5002719,-0.8134383,-0.6759411,0.66985095,0.63206214,0.6314537,-0.27579486,-0.47145486,-0.8183234,0.61432815,0.63836557,0.68837434,1.05,1.05,1.07,0.9958381,0.99220186,1.0068259,0.0,-0.6109024,-0.8069518,-2.069181,-2.6862602,-2.5712233
-0.50004905,-0.7981754,-0.6718215,0.63181585,0.5867161,0.69756126,-0.2938206,-0.47731644,-0.80306154,0.6206316,0.67794305,0.64786065,1.05,1.05,1.07,0.99478406,0.98892653,1.0091995,3.4523309e-09,-0.70625275,-1.029786,-2.0487778,-2.7095847,-2.8756857
-0.5,-0.7779309,-0.6477522,0.56187254,0.68903637,0.62134695,-0.25017425,-0.44000614,-0.7641592,0.6193089,0.5827264,0.64751124,1.05,1.05,1.07,0.9963754,0.99834025,1.0109347,2.2381545e-11,-0.6845834,-1.0865384,-1.9332389,-2.9069958,-2.7686055
-0.5614785,-0.7506189,-0.67480725,0.6965706,0.6675995,0.5609199,-0.29854792,-0.48812795,-0.766594,0.6741881,0.6249785,0.63202333,1.05,1.05,1.07,0.9907363,0.99365884,1.0112765,1.0635108e-08,-0.91592133,-0.93093896,-2.3066556,-2.888996,-2.6075528
-0.50017166,-0.8058844,-0.6703114,0.6697365,0.599541,0.65231335,-0.24907184,-0.4400757,-0.79302585,0.5944443,0.6066605,0.6710736,1.05,1.05,1.07,0.99818397,0.99591273,1.0087452,8.5011126e-10,-0.6495832,-0.8707236,-2.0842388,-2.6546905,-2.6577048
-0.5973002,-0.80225575,-0.75118786,0.6914044,0.6892258,0.69604933,-0.26033396,-0.42884296,-0.7266468,0.6142185,0.6247994,0.575819,1.05,1.05,1.07,0.99641776,0.9955614,1.0156419,1.4557541e-09,-1.0462923,-1.139997,-2.4084764,-3.1326814,-3.1295047
-0.50019604,-0.8076041,-0.68316734,0.6223133,0.61540604,0.6977973,-0.29504946,-0.47794074,-0.7420913,0.6764092,0.62002945,0.6026127,1.05,1.05,1.07,0.9907071,0.9946418,1.0136112,3.4721792e-09,-0.68005866,-1.0066693,-2.0236406,-2.75762,-2.8658154
-0.500333,-0.77461493,-0.6258609,0.676235,0.6061213,0.5667198,-0.26662713,-0.464518,-0.7737247,0.6492045,0.57933563,0.66375417,1.05,1.05,1.07,0.9936256,0.99792635,1.0097063,0.0,-0.6594059,-0.84687644,-2.0975246,-2.6243668,-2.4464097
-0.50003886,-0.7733053,-0.64045537,0.6090803,0.6114997,0.6420771,-0.27566388,-0.43798512,-0.74870443,0.59719795,0.6798978,0.57407784,1.05,1.05,1.07,0.9971354,0.9903821,1.0147924,1.3539792e-09,-0.72173655,-1.070081,-2.0201411,-2.75347,-2.783441
-0.50720155,-0.8277884,-0.7335384,0.68070656,0.6818862,0.64519954,-0.2701847,-0.45676273,-0.8071837,0.5957973,0.6528823,0.66515285,1.05,1.05,1.07,0.9973743,0.99145955,1.0083696,1.0992587e-09,-0.57454884,-0.6179344,-2.0792043,-2.7343702,-2.4983027
-0.5,-0.73466635,-0.59612393,0.5977972,0.5729734,0.61317295,-0.28535724,-0.4658813,-0.76632744,0.63707685,0.64419335,0.6190232,1.05,1.05,1.07,0.99390006,0.99254614,1.0119785,2.4482907e-09,-0.79935086,-1.1914377,-2.0331225,-2.7144928,-2.7969003
-0.5,-0.7847755,-0.65654135,0.63142586,0.5645854,0.6933025,-0.27091354,-0.4635762,-0.78609073,0.6310852,0.6118448,0.66160345,1.05,1.05,1.07,0.9947941,0.99504435,1.0093051,3.802419e-09,-0.7385598,-1.0755537,-2.0608337,-2.682873,-2.894148
-0.50008696,-0.78417957,-0.64346623,0.6365991,0.64539146,0.5926839,-0.292722,-0.49158788,-0.7485404,0.69729793,0.5835544,0.6346246,1.05,1.05,1.07,0.98922694,0.9973237,1.0118245,0.0,-0.6515433,-0.90785885,-2.0336685,-2.7367892,-2.5599766
-0.5001291,-0.8127301,-0.6820506,0.6319451,0.6531571,0.65345454,-0.26390335,-0.4505436,-0.8352123,0.56172484,0.67736983,0.686339,1.05,1.05,1.07,1.0000263,0.98916817,1.0063757,1.2626946e-09,-0.62753344,-0.90020216,-2.0175135,-2.773317,-2.6952112
-0.5,-0.7697108,-0.6321925,0.5756671,0.6935705,0.57998186,-0.30206364,-0.49805704,-0.8073279,0.6563911,0.64762,0.671772,1.05,1.05,1.07,0.9918954,0.9909696,1.0078601,0.0,-0.6706113,-1.0314405,-1.9483533,-2.8787909,-2.635573
-0.5460615,-0.7943469,-0.71723354,0.69048834,0.6658656,0.639764,-0.27059653,-0.45958087,-0.8047242,0.60461795,0.6425301,0.66796666,1.05,1.05,1.07,0.9967277,0.99230367,1.0083293,8.0515745e-09,-0.81085384,-0.85917884,-2.2425652,-2.8646586,-2.7123346
-0.5,-0.7564062,-0.6265178,0.5777136,0.60447377,0.6512517,-0.2757053,-0.4492176,-0.7118808,0.65739375,0.6073836,0.56824875,1.05,1.05,1.07,0.9927619,0.9967631,1.0164433,2.0953714e-09,-0.7721751,-1.1969032,-1.9924378,-2.793819,-2.8961942
-0.5,-0.77025247,-0.6386018,0.5615683,0.6788077,0.61611325,-0.31012645,-0.5648695,-0.81738025,0.6904755,0.69132376,0.6606065,1.05,1.05,1.07,0.9883248,0.98644644,1.007934,2.7993322e-10,-0.70096236,-1.1092372,-1.939739,-2.8930056,-2.7704844
-0.5002788,-0.83296144,-0.69864696,0.6759703,0.64525783,0.65188414,-0.29265144,-0.46595228,-0.74345464,0.64755744,0.65379417,0.5846464,1.05,1.05,1.07,0.9929022,0.99203306,1.0143974,0.0,-0.57717776,-0.75495166,-2.0650334,-2.699365,-2.583019
-0.5001576,-0.801901,-0.67168736,0.6398005,0.60897523,0.6704954,-0.28037536,-0.46205613,-0.76315117,0.6365788,0.6335808,0.6205921,1.05,1.05,1.07,0.9941028,0.9935744,1.0120524,1.5014708e-09,-0.6729707,-0.9590204,-2.0475352,-2.7151246,-2.766437
-0.5,-0.74359393,-0.60145,0.6263561,0.5696663,0.6014564,-0.27902323,-0.48250848,-0.78356326,0.6683655,0.58064246,0.6770071,1.05,1.05,1.07,0.9918044,0.9972726,1.0086495,2.3168922e-09,-0.7679864,-1.0961634,-2.0641425,-2.6654282,-2.6994636
-0.5,-0.7753514,-0.64957047,0.5723253,0.63306504,0.6673723,-0.27358755,-0.43831187,-0.7386765,0.61066556,0.6589553,0.5729379,1.05,1.05,1.07,0.9962237,0.99229497,1.01526,2.3222566e-09,-0.73547477,-1.156908,-1.9696661,-2.8405623,-2.9108126
-0.50020534,-0.8084164,-0.6754601,0.63975644,0.6446819,0.64384806,-0.23840971,-0.4030661,-0.7126552,0.59165174,0.60549176,0.56617945,1.05,1.05,1.07,0.99879736,0.9979428,1.0167303,1.7768144e-10,-0.6318838,-0.89012396,-2.0310128,-2.7487047,-2.6638527
-0.5002433,-0.79306465,-0.6530992,0.6368037,0.6623628,0.59310955,-0.28123087,-0.48807284,-0.77925074,0.68243206,0.56760687,0.679317,1.05,1.05,1.07,0.990707,0.9983113,1.0086972,0.0,-0.6278293,-0.8730902,-2.0239122,-2.7566237,-2.5383902
-0.5001495,-0.7479798,-0.5958571,0.6750446,0.5616873,0.56002,-0.2740812,-0.45560607,-0.81924295,0.57675636,0.68562317,0.6623809,1.05,1.05,1.07,0.9986062,0.9885471,1.0080373,4.42034e-09,-0.7243813,-0.9410343,-2.120504,-2.5728345,-2.4894423
