P0,P1,P2,P3,P4,P5,Q0,Q1,Q2,Q3,Q4,Q5,V0,V1,V2,V3,V4,V5,Theta0,Theta1,Theta2,Theta3,Theta4,Theta5
-0.5032755,-0.79556584,-0.6664102,0.6796005,0.59501475,0.6371659,-0.28758505,-0.48519766,-0.7551177,0.67995775,0.5949826,0.6353922,1.05,1.05,1.07,0.99072516,0.9965029,1.0114319,0.0,-0.66481346,-0.8368919,-2.1099958,-2.6288362,-2.6008844
-0.5,-0.75895447,-0.6217133,0.5962971,0.6281998,0.60497487,-0.25454938,-0.42750698,-0.7504522,0.59658396,0.6285572,0.6042165,1.05,1.05,1.07,0.9978045,0.994874,1.0134519,0.0,-0.7225699,-1.0826468,-2.0048463,-2.7762008,-2.711608
-0.5,-0.7374977,-0.60298204,0.58412844,0.57764417,0.6303206,-0.22717118,-0.40876475,-0.75039065,0.58489966,0.5777252,0.62941515,1.05,1.05,1.07,0.9996047,0.999584,1.0124177,0.0,-0.80199933,-1.2255477,-2.0199294,-2.7392921,-2.8613746
-0.5,-0.7591491,-0.6153047,0.6397363,0.6094026,0.57444507,-0.26808354,-0.43985835,-0.71728116,0.6422763,0.60939074,0.5729096,1.05,1.05,1.07,0.99420696,0.9966452,1.0160699,0.0,-0.6939698,-0.96153724,-2.061769,-2.6872602,-2.5500398
-0.5,-0.7335538,-0.58779734,0.6185936,0.5831691,0.5719195,-0.24389796,-0.41466886,-0.70619863,0.61948645,0.5828973,0.57055455,1.05,1.05,1.07,0.9965212,0.99957347,1.0166857,0.0,-0.76239055,-1.0952936,-2.056481,-2.6770568,-2.6327107
-0.5,-0.74859,-0.60535896,0.6123788,0.61527145,0.57673615,-0.25539643,-0.42376727,-0.72303,0.6129735,0.6151716,0.5756875,1.05,1.05,1.07,0.99660987,0.9964032,1.0157881,0.0,-0.7248898,-1.0530868,-2.031621,-2.7275999,-2.622517
-0.5,-0.7751963,-0.64741427,0.59012574,0.6167974,0.66326046,-0.25066504,-0.4388553,-0.79075503,0.59046495,0.6166471,0.6625981,1.05,1.05,1.07,0.99842346,0.99512345,1.0092367,0.0,-0.73071724,-1.1210301,-1.996975,-2.7894998,-2.868865
-0.5,-0.771481,-0.643567,0.5997747,0.589108,0.67489046,-0.24431972,-0.43874103,-0.78851587,0.59960496,0.5889357,0.67412376,1.05,1.05,1.07,0.9979566,0.99746674,1.0087907,0.0,-0.7526977,-1.1401705,-2.0189013,-2.7458937,-2.904326
-0.51876676,-0.80220675,-0.7182194,0.6942594,0.60100424,0.6832486,-0.2977199,-0.51959777,-0.7921272,0.69563895,0.5997342,0.6850609,1.05,1.05,1.07,0.9891194,0.9948561,1.0078486,0.0,-0.7225818,-0.782141,-2.17896,-2.671029,-2.7032657
-0.5691338,-0.7631755,-0.6848223,0.67127967,0.697802,0.58872294,-0.29732493,-0.529416,-0.7658371,0.67224,0.6962983,0.58574647,1.05,1.05,1.07,0.9901298,0.987692,1.0133843,0.0,-0.9455606,-1.055102,-2.3159957,-3.0202441,-2.7312236
-0.5,-0.8411241,-0.7145914,0.6572144,0.6591085,0.6761781,-0.30931428,-0.5065657,-0.815801,0.6570194,0.65922606,0.67647254,1.05,1.05,1.07,0.99165326,0.9896151,1.0073336,0.0,-0.5746204,-0.7806315,-2.0310473,-2.7446141,-2.661893
-0.5,-0.81299067,-0.6895683,0.610314,0.64462453,0.6911475,-0.27695328,-0.47242245,-0.8228857,0.61034983,0.64417934,0.6905759,1.05,1.05,1.07,0.99613607,0.99159974,1.006596,6.8098305e-10,-0.654864,-0.9862685,-1.994564,-2.8024096,-2.8405776
-0.5,-0.72703123,-0.5938891,0.5643327,0.5793108,0.62911874,-0.2168147,-0.3954886,-0.7514568,0.564898,0.57937974,0.6279703,1.05,1.05,1.07,1.001395,0.9997103,1.0125237,0.0,-0.82711995,-1.2943907,-1.9990554,-2.7683387,-2.909144
-0.5,-0.76792663,-0.63218725,0.6257628,0.58324724,0.6404015,-0.25363684,-0.4425835,-0.75791013,0.62621635,0.58322376,0.63980466,1.05,1.05,1.07,0.9957481,0.9982914,1.011485,0.0,-0.7334683,-1.0627398,-2.0526268,-2.6909108,-2.765201
-0.5,-0.76002383,-0.63420177,0.56481755,0.6092201,0.6687659,-0.23348022,-0.4207359,-0.7937059,0.5652785,0.6088371,0.6680315,1.05,1.05,1.07,1.0008069,0.9961217,1.0089804,0.0,-0.77406883,-1.2276392,-1.9768039,-2.8182287,-2.9580932
-0.5,-0.79435074,-0.6521923,0.6501477,0.66417116,0.57767683,-0.29895556,-0.4680133,-0.74127376,0.6502575,0.663835,0.5771989,1.05,1.05,1.07,0.992464,0.9911129,1.0148176,0.0,-0.60703266,-0.8192916,-2.0372016,-2.7344596,-2.4616652
-0.5,-0.7939815,-0.65375775,0.68802327,0.5911919,0.6158082,-0.28997463,-0.47978026,-0.73822623,0.687734,0.5908997,0.6155263,1.05,1.05,1.07,0.989996,0.9969741,1.0130718,0.0,-0.64206785,-0.8164868,-2.1084418,-2.598376,-2.5299935
-0.5,-0.76584876,-0.6326129,0.6215322,0.5711395,0.6549896,-0.24713348,-0.4397153,-0.7647624,0.62191325,0.5708576,0.65452373,1.05,1.05,1.07,0.9962893,0.99926585,1.0105863,6.2465665e-11,-0.75193846,-1.0999076,-2.0520673,-2.6853802,-2.8202047
-0.5,-0.7187935,-0.57386816,0.60283136,0.5704202,0.5727351,-0.22989926,-0.39925176,-0.7027391,0.60389584,0.5703648,0.5717449,1.05,1.05,1.07,0.9981505,1.0010467,1.0168962,0.0,-0.80141884,-1.1790863,-2.048987,-2.6842165,-2.692801
-0.5,-0.7643331,-0.6212595,0.62978214,0.62278616,0.5822382,-0.26890203,-0.4398505,-0.7291181,0.6300717,0.6228413,0.5814833,1.05,1.05,1.07,0.9949358,0.99534285,1.0152203,0.0,-0.689556,-0.97431004,-2.0422573,-2.713728,-2.5788984
-0.50034904,-0.7938982,-0.65982044,0.68376184,0.6244403,0.5921732,-0.30055678,-0.48302296,-0.7330745,0.6844394,0.62460107,0.5917205,1.05,1.05,1.07,0.9898993,0.9941465,1.0143354,0.0,-0.6171187,-0.7465862,-2.0943923,-2.6322997,-2.4381547
-0.5035312,-0.8219379,-0.69916403,0.67561156,0.6260202,0.6678232,-0.30174145,-0.5040399,-0.79424334,0.6762093,0.62629795,0.6660316,1.05,1.05,1.07,0.99054915,0.9929868,1.0086213,0.0,-0.629961,-0.8075103,-2.0881944,-2.6991878,-2.6558666
-0.5,-0.756091,-0.626857,0.5702746,0.6122026,0.64974767,-0.23648378,-0.4191028,-0.7797129,0.57070696,0.61214316,0.6491104,1.05,1.05,1.07,1.0003359,0.99608487,1.0103697,0.0,-0.76802045,-1.2048099,-1.982902,-2.808162,-2.8990765
-0.5,-0.7872146,-0.65185034,0.63887733,0.605724,0.6415418,-0.27128565,-0.45971614,-0.7670802,0.63960916,0.60494465,0.6404884,1.05,1.05,1.07,0.99424016,0.99585515,1.0110308,0.0,-0.6836747,-0.9668483,-2.0521507,-2.6974514,-2.703469
-0.5,-0.7295099,-0.5888815,0.60243136,0.5655654,0.6033121,-0.22978345,-0.40712792,-0.7240389,0.60314727,0.56591177,0.6023715,1.05,1.05,1.07,0.9981994,1.0009358,1.0146692,0.0,-0.80087227,-1.1873059,-2.0465827,-2.6898136,-2.7671704
-0.50049245,-0.82103264,-0.70999914,0.6909673,0.6109284,0.6729753,-0.30539826,-0.51187515,-0.78765,0.69142246,0.6111352,0.6732397,1.05,1.05,1.07,0.9892809,0.9940503,1.0084388,0.0,-0.6086138,-0.712822,-2.0968695,-2.628503,-2.6009994
-0.5,-0.7607892,-0.6330298,0.5893091,0.579171,0.6754104,-0.23411262,-0.42804176,-0.78519726,0.5893788,0.57897073,0.67429197,1.05,1.05,1.07,0.99909,0.99861825,1.0089521,4.2527915e-11,-0.7805186,-1.1997603,-2.015677,-2.7476985,-2.9429145
-0.5,-0.7791429,-0.65005726,0.6169492,0.58135206,0.6796583,-0.25090307,-0.44863576,-0.7876858,0.6172027,0.58053255,0.6787779,1.05,1.05,1.07,0.9964981,0.99795645,1.0085505,0.0,-0.7379687,-1.0932009,-2.0398364,-2.7114687,-2.875195
-0.5,-0.7307405,-0.589142,0.5895791,0.6035124,0.5788296,-0.23762123,-0.40461862,-0.72112656,0.5903845,0.6034756,0.5777877,1.05,1.05,1.07,0.9988418,0.99784726,1.01587,0.0,-0.77232385,-1.1580983,-2.0170584,-2.746373,-2.7017334
-0.5,-0.81321025,-0.6790048,0.6316865,0.69179773,0.6111998,-0.30373478,-0.47841084,-0.77943474,0.63263476,0.6911261,0.6105203,1.05,1.05,1.07,0.9935596,0.9880474,1.0117779,0.0,-0.5818392,-0.82265514,-2.0003266,-2.8042412,-2.549065
-0.5,-0.7619978,-0.634981,0.58120704,0.59291136,0.67165285,-0.23581935,-0.4265465,-0.78860945,0.58155423,0.5930408,0.67133003,1.05,1.05,1.07,0.99957645,0.9973865,1.009001,0.0,-0.7730846,-1.2000754,-2.0013247,-2.775979,-2.9412274
-0.5,-0.8233762,-0.693426,0.6683759,0.6175602,0.6752662,-0.29599923,-0.49669945,-0.79601693,0.6684959,0.6174048,0.67488086,1.05,1.05,1.07,0.9912843,0.9937371,1.008161,9.534061e-10,-0.6203879,-0.8285504,-2.066232,-2.682139,-2.6814923
-0.5,-0.7710837,-0.63796735,0.6013722,0.6211305,0.6343317,-0.25628534,-0.43795046,-0.7697019,0.6016719,0.62106246,0.63358945,1.05,1.05,1.07,0.99738806,0.9950263,1.0113536,0.0,-0.71741617,-1.0753086,-2.0094688,-2.769126,-2.7698884
-0.50052226,-0.72004324,-0.58341753,0.56601113,0.587129,0.60304284,-0.21912217,-0.3911928,-0.73444116,0.5666186,0.5870974,0.6018795,1.05,1.05,1.07,1.0011668,0.9993205,1.014363,0.0,-0.8226881,-1.2750651,-2.0014412,-2.7659183,-2.837305
-0.54744315,-0.78636837,-0.7030224,0.68381476,0.65330523,0.63687813,-0.30285186,-0.5297779,-0.78252316,0.68699384,0.65435594,0.6368096,1.05,1.05,1.07,0.9893682,0.99062884,1.0104007,1.1481046e-09,-0.84722334,-0.93538594,-2.2525141,-2.8787072,-2.7509708
-0.5,-0.7742532,-0.6510363,0.57129943,0.6109331,0.69047046,-0.23975089,-0.43337488,-0.81088424,0.57161814,0.61089545,0.68984354,1.05,1.05,1.07,1.0001407,0.9954822,1.0072694,0.0,-0.756331,-1.1980281,-1.9786911,-2.8179607,-2.9872193
-0.5,-0.80117613,-0.67104715,0.59209955,0.69808006,0.6251518,-0.28535816,-0.45860028,-0.79483944,0.59326243,0.6975855,0.6246575,1.05,1.05,1.07,0.9970214,0.987765,1.0106851,0.0,-0.6248783,-0.9537263,-1.9579813,-2.87472,-2.6806693
-0.50003874,-0.72791284,-0.58775234,0.563887,0.64046246,0.56002,-0.23863633,-0.39632434,-0.724514,0.5629394,0.64052975,0.56002,1.05,1.05,1.07,1.0007049,0.9948763,1.016552,0.0,-0.7606877,-1.1796308,-1.9712963,-2.8298445,-2.6832125
-0.500144,-0.7185646,-0.57810384,0.57539576,0.5928942,0.5819933,-0.22521405,-0.3926794,-0.7202226,0.5764189,0.5932394,0.5809791,1.05,1.05,1.07,1.0002786,0.99902725,1.0158577,0.0,-0.8066443,-1.2334307,-2.0112727,-2.7558427,-2.760457
-0.5,-0.7989863,-0.6663013,0.6161849,0.6630672,0.6302405,-0.28331134,-0.463239,-0.7831026,0.6166705,0.6629068,0.629653,1.05,1.05,1.07,0.99538773,0.99072886,1.010905,0.0,-0.6398754,-0.93625826,-1.9997125,-2.798493,-2.668003
-0.5,-0.74173665,-0.6060885,0.56285477,0.6356496,0.5989757,-0.23891267,-0.4060136,-0.75100005,0.56381845,0.6356436,0.5980888,1.05,1.05,1.07,1.000704,0.9947125,1.0138534,0.0,-0.7590895,-1.1882743,-1.9707105,-2.8291929,-2.7775013
-0.5,-0.7996955,-0.6608925,0.6603836,0.62993914,0.61600304,-0.29214415,-0.4750705,-0.7560583,0.6609462,0.62923783,0.61599404,1.05,1.05,1.07,0.9919454,0.99367666,1.0124613,0.0,-0.62955,-0.8429406,-2.0625505,-2.6869435,-2.5604658
-0.5,-0.79091454,-0.6684625,0.56001335,0.67745185,0.6669561,-0.26069346,-0.44259512,-0.8206805,0.56001335,0.6771772,0.6664824,1.05,1.05,1.07,1.0003424,0.9895209,1.0079618,0.0,-0.68831223,-1.1125371,-1.9327936,-2.9084468,-2.884654
-0.5003859,-0.8216373,-0.6850213,0.6549361,0.6678265,0.6329275,-0.30929995,-0.48524296,-0.7863377,0.66116476,0.6717742,0.63310456,1.05,1.05,1.07,0.99187356,0.9894275,1.0105078,0.0,-0.561947,-0.757426,-2.0354447,-2.7372217,-2.5880065
-0.5,-0.79286253,-0.65314555,0.68113554,0.58225155,0.6290897,-0.28375924,-0.47647363,-0.7458446,0.6813967,0.582237,0.62879485,1.05,1.05,1.07,0.99071395,0.9977522,1.0122335,0.0,-0.65925306,-0.8591866,-2.1057677,-2.6036706,-2.5896554
-0.5,-0.77471817,-0.64862204,0.5678113,0.6458891,0.65606177,-0.25087842,-0.43281862,-0.7985103,0.5688183,0.64541256,0.6554234,1.05,1.05,1.07,0.9999773,0.99268615,1.0093367,0.0,-0.7235036,-1.142642,-1.9612327,-2.8538659,-2.8755922
-0.5008239,-0.7118794,-0.5688195,0.590085,0.5655,0.5792054,-0.2211889,-0.39081436,-0.7062296,0.5911019,0.56576383,0.57765955,1.05,1.05,1.07,0.99937534,1.0015929,1.0165093,0.0,-0.82351744,-1.2336895,-2.0409422,-2.698628,-2.7464216
-0.5097174,-0.83224976,-0.7227918,0.6781152,0.6767192,0.6514801,-0.32202402,-0.52388257,-0.8005679,0.6776297,0.6756963,0.65031856,1.05,1.05,1.07,0.9896868,0.9883413,1.0089314,0.0,-0.5861438,-0.69659597,-2.0867398,-2.7577534,-2.5607274
-0.5,-0.7894962,-0.6572075,0.6374084,0.59231454,0.6645646,-0.26611036,-0.4621513,-0.7792865,0.63784397,0.5915431,0.66397715,1.05,1.05,1.07,0.9945253,0.9967947,1.0094913,1.6009509e-09,-0.6982834,-0.99734426,-2.0551374,-2.6924074,-2.7735853
-0.5,-0.7855792,-0.65892166,0.57107955,0.6725724,0.6458607,-0.26369905,-0.44202554,-0.80163366,0.5716814,0.6727946,0.64536107,1.05,1.05,1.07,0.99931973,0.99019754,1.0095997,0.0,-0.68556416,-1.080211,-1.9503193,-2.8806825,-2.813574
-0.5,-0.7757302,-0.6305263,0.67361784,0.58459264,0.59651864,-0.2780706,-0.46081507,-0.7222583,0.673911,0.5840875,0.59613615,1.05,1.05,1.07,0.99141985,0.998118,1.0147263,0.0,-0.67632353,-0.88812745,-2.102729,-2.610794,-2.5431209
-0.5,-0.7328704,-0.5917958,0.5917879,0.5953062,0.5890514,-0.23613615,-0.40659535,-0.7256372,0.59233,0.59572154,0.58828276,1.05,1.05,1.07,0.99874365,0.99841887,1.0152308,0.0,-0.77692115,-1.1673343,-2.0209422,-2.737922,-2.7283607
-0.5,-0.7937202,-0.6676028,0.6000045,0.63563836,0.67088133,-0.26523784,-0.4552132,-0.8039413,0.60007906,0.63542104,0.67032915,1.05,1.05,1.07,0.9972304,0.99297297,1.0083055,0.0,-0.68840015,-1.0447006,-1.9933873,-2.8002079,-2.8349042
-0.5,-0.80881524,-0.6803695,0.63052887,0.63392967,0.669231,-0.281421,-0.47453895,-0.80025303,0.6307034,0.6335539,0.66883147,1.05,1.05,1.07,0.99448675,0.99274826,1.0084103,0.0,-0.6484618,-0.9378498,-2.0230365,-2.7543101,-2.7506428
-0.5,-0.75155056,-0.60684675,0.6266395,0.6056129,0.5770556,-0.25886852,-0.43005133,-0.71834815,0.6272496,0.60521865,0.57629275,1.05,1.05,1.07,0.9954645,0.99717045,1.0159004,0.0,-0.71944606,-1.0211855,-2.050613,-2.6951165,-2.5979981
-0.5,-0.79313105,-0.6563977,0.64061487,0.63362193,0.62050563,-0.28305367,-0.46473455,-0.7624832,0.6405703,0.63343656,0.62015474,1.05,1.05,1.07,0.99370635,0.9934755,1.0120993,0.0,-0.64808077,-0.9091809,-2.039712,-2.7238057,-2.6183882
-0.5,-0.75409156,-0.61123544,0.61820006,0.6178385,0.5791595,-0.25999153,-0.42952323,-0.7253526,0.6186778,0.6176179,0.57828313,1.05,1.05,1.07,0.9960486,0.99604785,1.0155658,0.0,-0.7128399,-1.027182,-2.0352418,-2.724056,-2.6097832
-0.5,-0.77665216,-0.6475257,0.5977951,0.61392653,0.660141,-0.25330907,-0.44173384,-0.7867794,0.5981255,0.613598,0.65936977,1.05,1.05,1.07,0.9977717,0.9953411,1.0095145,0.0,-0.7249565,-1.099362,-2.0064383,-2.7733169,-2.8447576
-0.5235873,-0.7973728,-0.7010318,0.68613887,0.67273486,0.6033415,-0.31736463,-0.5176419,-0.7605655,0.68785834,0.6740696,0.6018615,1.05,1.05,1.07,0.988965,0.9891633,1.0127034,0.0,-0.6797677,-0.7245551,-2.1555214,-2.7817361,-2.495379
-0.5,-0.83708906,-0.706216,0.68197316,0.6309229,0.67260265,-0.30913916,-0.5098722,-0.79849327,0.6818758,0.6307164,0.67226344,1.05,1.05,1.07,0.98983616,0.9922128,1.0080692,2.323866e-09,-0.5798061,-0.7540997,-2.069129,-2.6752682,-2.6222348
-0.5,-0.8146468,-0.68364453,0.64360976,0.64101136,0.6569264,-0.29106244,-0.48219937,-0.7933555,0.6438878,0.64087355,0.65679723,1.05,1.05,1.07,0.9932229,0.9920622,1.0091841,7.286668e-10,-0.6251253,-0.8771199,-2.0333095,-2.7401426,-2.679835
-0.5,-0.8070061,-0.6790621,0.61073583,0.6629428,0.6559227,-0.28226325,-0.46784174,-0.8030051,0.6109994,0.6626486,0.6553978,1.05,1.05,1.07,0.99586,0.9904058,1.0089447,0.0,-0.6393733,-0.95250654,-1.9898572,-2.8143485,-2.7388563
-0.5,-0.75748795,-0.629688,0.5668327,0.6107866,0.6584543,-0.2346811,-0.41949296,-0.7863157,0.56758237,0.61058384,0.6577526,1.05,1.05,1.07,1.0006151,0.99609005,1.009753,0.0,-0.7728725,-1.2180406,-1.9793593,-2.813905,-2.9278855
-0.5,-0.7935709,-0.65164727,0.64244235,0.67090446,0.57729757,-0.29759967,-0.46545696,-0.7441614,0.6422426,0.6709281,0.57687736,1.05,1.05,1.07,0.99303675,0.9905208,1.0147387,0.0,-0.6088667,-0.83351666,-2.0299034,-2.7523417,-2.4772863
-0.5,-0.76307064,-0.6261773,0.61089736,0.6126124,0.6142208,-0.25628537,-0.43452704,-0.75031704,0.61135155,0.6125821,0.6133172,1.05,1.05,1.07,0.9967234,0.99611205,1.0130168,0.0,-0.7217588,-1.06027,-2.0255766,-2.7394066,-2.711518
-0.5,-0.7758752,-0.6320072,0.67379594,0.5739908,0.60869974,-0.2741382,-0.46161073,-0.72734517,0.6745896,0.5739555,0.60868335,1.05,1.05,1.07,0.99157983,0.9990183,1.0139362,0.0,-0.6876188,-0.9098882,-2.10714,-2.5984194,-2.5808477
-0.5,-0.8517576,-0.7247092,0.67002046,0.6530806,0.6927671,-0.31498265,-0.5165812,-0.8249187,0.6700306,0.6531775,0.6931274,1.05,1.05,1.07,0.9905504,0.9899217,1.0061789,0.0,-0.5578657,-0.74800223,-2.04339,-2.7278764,-2.671513
-0.5,-0.7547929,-0.62078786,0.6095991,0.5731448,0.64293176,-0.24019703,-0.42836332,-0.75690484,0.6094224,0.57309836,0.6420627,1.05,1.05,1.07,0.9973884,0.9994476,1.011494,0.0,-0.7687908,-1.1414641,-2.0428796,-2.7022152,-2.82758
-0.5,-0.7464441,-0.6135665,0.58024174,0.5980964,0.6323973,-0.23421544,-0.41458276,-0.7601967,0.58064795,0.59782124,0.63131416,1.05,1.05,1.07,0.9996493,0.9975846,1.0119289,0.0,-0.7798674,-1.2010344,-2.0047593,-2.7720373,-2.8521452
-0.5,-0.77660555,-0.635262,0.61551523,0.6787502,0.5637566,-0.28427568,-0.4459166,-0.7389354,0.615809,0.6787696,0.5629802,1.05,1.05,1.07,0.99542165,0.9904337,1.015657,0.0,-0.6364974,-0.91827005,-2.0004232,-2.7966764,-2.5051525
-0.5,-0.7390314,-0.59990084,0.5848839,0.61280626,0.5923664,-0.24033278,-0.4100182,-0.73539954,0.58562183,0.61301464,0.5912874,1.05,1.05,1.07,0.9990839,0.9967621,1.0147015,0.0,-0.7618483,-1.1564765,-2.005492,-2.7690716,-2.7336254
-0.5,-0.720604,-0.5811305,0.56001335,0.6153104,0.5791481,-0.22612283,-0.3890953,-0.72811407,0.56001335,0.6150772,0.5779372,1.05,1.05,1.07,1.0013859,0.99704486,1.0157118,0.0,-0.798071,-1.2439991,-1.982717,-2.8021653,-2.7700408
-0.5,-0.77983284,-0.6450284,0.65492284,0.5636588,0.655108,-0.2620783,-0.46016172,-0.75986713,0.65502554,0.56294465,0.6547553,1.05,1.05,1.07,0.99337196,0.9995386,1.0106591,0.0,-0.7161999,-0.9928608,-2.0891118,-2.6289053,-2.7438788
-0.5,-0.83178836,-0.7100662,0.60548675,0.69528407,0.6807841,-0.29624647,-0.48524943,-0.83614373,0.60558844,0.6950488,0.6804178,1.05,1.05,1.07,0.9957888,0.9868554,1.0064485,0.0,-0.59317154,-0.9050055,-1.9624517,-2.870243,-2.766844
-0.5,-0.7741693,-0.64312595,0.60272735,0.6131482,0.64927274,-0.25487706,-0.44098285,-0.77777344,0.60308,0.6129161,0.6485379,1.05,1.05,1.07,0.9973637,0.9955227,1.0103433,0.0,-0.7218511,-1.0842036,-2.0126076,-2.762289,-2.8085053
-0.5,-0.8033874,-0.6634512,0.64999205,0.67258054,0.588177,-0.3030724,-0.47625387,-0.7533193,0.650599,0.6724098,0.5879991,1.05,1.05,1.07,0.9922598,0.990036,1.013825,0.0,-0.5914751,-0.8008976,-2.0336518,-2.7480946,-2.4755087
-0.5,-0.80732805,-0.6711046,0.6310952,0.6906736,0.5999957,-0.30176947,-0.47304562,-0.7707569,0.63115823,0.69047797,0.5994709,1.05,1.05,1.07,0.9937352,0.988375,1.0126436,0.0,-0.59004533,-0.8317375,-2.0009742,-2.8008513,-2.5315251
-0.5,-0.7794167,-0.6492845,0.58461523,0.654776,0.6353496,-0.26235434,-0.44038382,-0.78523624,0.5852488,0.6547631,0.63466865,1.05,1.05,1.07,0.99837214,0.9919355,1.0107116,0.0,-0.69327974,-1.0676693,-1.9747016,-2.8355708,-2.7750707
-0.5,-0.8009821,-0.6651812,0.6624087,0.6078854,0.64150584,-0.28561604,-0.47733593,-0.76653117,0.6626854,0.6075288,0.6412496,1.05,1.05,1.07,0.9920532,0.9953258,1.0109152,0.0,-0.6493687,-0.877628,-2.0724325,-2.6683931,-2.636998
