P0,P1,P2,P3,P4,P5,Q0,Q1,Q2,Q3,Q4,Q5,V0,V1,V2,V3,V4,V5,Theta0,Theta1,Theta2,Theta3,Theta4,Theta5
-0.6242802,-0.69877875,-0.72831064,0.56001335,0.6999896,0.628751,-0.33665428,-0.50265646,-0.85198706,0.5757802,0.6999896,0.69998705,1.0500009,1.0500008,1.070001,1.0021578,0.9867019,1.0153531,1e-06,-0.52328223,-0.570116,-2.032729,-3.0035474,-2.269584
-0.5,-0.6897734,-0.7083403,0.69996595,0.6996784,0.68209267,-0.20424199,-0.53311163,-0.73676646,0.5617528,0.59203833,0.56002,1.05,1.05,1.07,0.9898061,0.9857287,1.0089759,7.3090735e-07,-0.845286,-1.1294498,-1.9199567,-2.554101,-2.3632007
-0.50162274,-0.8717194,-0.7625026,0.69996595,0.6999896,0.5733879,-0.33454454,-0.49767473,-0.8484392,0.69996595,0.6999896,0.69998705,1.0500009,1.0500003,1.0700005,1.0015416,0.9863864,1.0048616,1e-06,-0.9090383,-0.570116,-1.9657791,-2.916533,-2.269584
-0.5658772,-0.8702739,-0.63764197,0.69996595,0.67341185,0.6843887,-0.23575681,-0.5512725,-0.8136651,0.6689775,0.63318676,0.56186855,1.0500003,1.05,1.0700003,0.98785853,0.9883379,1.0048616,2.864707e-07,-0.50354004,-0.8613045,-2.2312293,-2.6314833,-2.6112618
-0.5042257,-0.8645502,-0.54496425,0.56008625,0.56709135,0.56002,-0.28495464,-0.5848323,-0.68513507,0.5765112,0.6999896,0.69998705,1.0500009,1.0500009,1.0700008,1.0021613,1.0023493,1.0060532,0.0,-1.2290175,-1.431862,-1.9199567,-2.998757,-3.354466
-0.5,-0.77445954,-0.76139516,0.6961887,0.6614038,0.68002844,-0.33665428,-0.5982714,-0.727918,0.6894591,0.5601539,0.69988936,1.0500001,1.0500009,1.070001,0.98785853,0.99858946,1.0146797,1.3230175e-08,-0.50354004,-0.570116,-1.9199567,-2.5396726,-2.3536649
-0.5,-0.8589513,-0.54496425,0.56001335,0.5838216,0.56002,-0.31987947,-0.37439668,-0.6949197,0.6097778,0.66442174,0.5875927,1.0500003,1.0500009,1.0700009,1.0021613,1.0013773,1.0178907,3.322931e-07,-0.50354004,-0.57475495,-1.9199567,-2.8115253,-2.6354113
-0.5,-0.6897734,-0.7590771,0.6149259,0.6760951,0.56225836,-0.33644554,-0.51344836,-0.79393065,0.62797815,0.6998477,0.69998705,1.0500004,1.0500009,1.0700008,1.0021613,0.9954224,1.0172539,1e-06,-0.8164087,-0.570116,-1.9199567,-2.7513032,-2.269584
-0.54093564,-0.6897734,-0.5979496,0.69996595,0.560031,0.6742484,-0.2190381,-0.58637035,-0.691728,0.6862094,0.560031,0.69998705,1.0500004,1.0500008,1.070001,0.98785853,1.0023493,1.0099212,1e-06,-1.3040103,-1.4309597,-2.4634774,-3.1096406,-3.354466
-0.57484263,-0.86604154,-0.62354857,0.69996595,0.6835937,0.56002,-0.33665428,-0.5584978,-0.6931766,0.69996595,0.6999896,0.56002,1.05,1.05,1.07,0.98785853,0.9872235,1.0173563,0.0,-0.76241046,-0.8595476,-2.5042484,-2.9910045,-2.6074986
-0.5,-0.866868,-0.5572067,0.5611641,0.69332206,0.5645322,-0.29773775,-0.40418103,-0.6899766,0.59630233,0.6999896,0.56002,1.05,1.0500009,1.0700006,0.9930268,0.98751014,1.0178907,5.6601556e-07,-0.51272637,-0.570116,-1.9199567,-2.7186084,-2.5059555
-0.5378201,-0.8717279,-0.54496425,0.563959,0.57394236,0.69998705,-0.20424199,-0.5982714,-0.6883258,0.5628687,0.60080206,0.6401973,1.0500007,1.0500009,1.0700009,0.9882089,0.9891985,1.0050719,2.2472442e-08,-1.119577,-1.431862,-2.6053839,-3.1197338,-3.354466
-0.64697295,-0.6897734,-0.54520804,0.56026465,0.69341457,0.6868258,-0.31855932,-0.36898473,-0.7522629,0.69996595,0.6999896,0.62365896,1.05,1.0500009,1.0700006,0.98842996,0.98536545,1.0137967,0.0,-0.6645192,-1.1436354,-2.6096525,-3.3524215,-3.354466
-0.5,-0.6897734,-0.7377083,0.69996595,0.6999896,0.6588986,-0.2633564,-0.5982714,-0.7089369,0.578176,0.67275095,0.64677364,1.05,1.05,1.07,0.98802364,0.98502797,1.007238,0.0,-1.2892361,-1.3824344,-2.043872,-2.7996593,-2.7132542
-0.5,-0.6897734,-0.7639609,0.69996595,0.5625041,0.60575,-0.3365586,-0.5960935,-0.692288,0.69996595,0.560031,0.69910157,1.0500001,1.0500009,1.0700005,0.9885185,1.0023493,1.0178907,4.5215947e-07,-0.7973304,-0.58155465,-1.9622409,-2.5405467,-2.269584
-0.5,-0.6897734,-0.7281258,0.6983794,0.58488595,0.56002,-0.33665428,-0.5982714,-0.6874871,0.69996595,0.6829424,0.69998705,1.0500009,1.0500007,1.0700002,1.000378,1.0023493,1.0131127,7.351735e-08,-1.0207758,-0.5969484,-2.044809,-2.6257052,-2.269584
-0.5,-0.8717279,-0.57286465,0.6995227,0.560031,0.69998705,-0.31377384,-0.5982714,-0.68513507,0.69996595,0.57674867,0.69029254,1.05,1.0500009,1.070001,0.98785853,0.9942805,1.0122136,0.0,-1.2908872,-1.3758916,-2.056336,-2.697349,-3.354466
-0.64697295,-0.8717279,-0.54496425,0.56473124,0.560031,0.573567,-0.23634616,-0.39172918,-0.85198706,0.6998427,0.6506571,0.6430893,1.0500009,1.05,1.0700003,1.0021613,1.0023493,1.0048616,0.0,-0.63524985,-1.2647529,-2.5885518,-3.2540517,-3.1296313
-0.5,-0.8717279,-0.54496425,0.6736709,0.5766077,0.6485702,-0.20424199,-0.57459193,-0.68527925,0.60576457,0.57571113,0.56002,1.0500009,1.0500009,1.070001,0.98807913,1.0023493,1.0048616,7.65705e-07,-0.50354004,-0.73627687,-1.9199567,-2.5396726,-2.2844424
-0.64697295,-0.87142086,-0.54496425,0.5603681,0.6574313,0.56002,-0.20424199,-0.375296,-0.85198706,0.69264,0.6999896,0.56002,1.0500009,1.05,1.070001,1.0013962,0.9871258,1.0051572,1e-06,-0.79569066,-1.1984726,-2.608379,-3.3524215,-3.0409966
-0.6151715,-0.6902871,-0.76555556,0.56001335,0.67180145,0.69998705,-0.27326497,-0.5982714,-0.85198706,0.56001335,0.6047561,0.69998705,1.0500001,1.0500007,1.0700002,0.99870735,0.9978209,1.0060221,0.0,-0.783356,-1.4233695,-2.034033,-3.1766098,-3.3376894
-0.50412065,-0.8717279,-0.54496425,0.69996595,0.56126916,0.6928855,-0.20424199,-0.3672349,-0.70334226,0.69996595,0.560031,0.5777309,1.05,1.05,1.07,0.98785853,0.9857412,1.0120603,1e-06,-1.1066291,-0.9254841,-2.1086957,-2.6408381,-3.2538152
-0.64697295,-0.8717279,-0.55907464,0.68193626,0.6775697,0.61615634,-0.21178961,-0.422801,-0.85198706,0.69996595,0.6999896,0.56002,1.0500008,1.05,1.0700009,0.99073887,0.9850206,1.0058268,1e-06,-0.5042984,-0.6544944,-2.6082652,-3.000339,-2.7526004
-0.5623807,-0.7184973,-0.72347283,0.5626133,0.5998347,0.5601834,-0.33665428,-0.38168848,-0.85198706,0.69804704,0.6511786,0.683007,1.05,1.05,1.0700002,1.0021613,1.0021936,1.0178907,0.0,-0.50354004,-0.570116,-2.256002,-2.9175036,-2.294764
-0.64697295,-0.8717279,-0.55022645,0.6413263,0.6526691,0.62129366,-0.2643435,-0.58385915,-0.7829894,0.6942898,0.6850613,0.56002,1.0500009,1.0500004,1.0700006,0.98785853,0.99401563,1.0048616,0.0,-0.6750714,-1.218461,-2.5591824,-3.1605575,-3.207021
-0.64697295,-0.6949971,-0.54496425,0.56001335,0.609724,0.6353844,-0.20424199,-0.5183908,-0.85198706,0.58603245,0.57776904,0.56002,1.0500009,1.0500002,1.0700008,0.9992984,1.0023493,1.0072845,2.3901453e-07,-0.50354004,-1.1464794,-2.343975,-2.794318,-2.6399083
-0.59487706,-0.73937166,-0.7214477,0.69996595,0.61952394,0.6759349,-0.22666296,-0.5982714,-0.77131414,0.6991571,0.62473494,0.69998705,1.0500001,1.0500002,1.07,0.98788923,0.9850206,1.0048616,5.798645e-07,-1.3040103,-1.3890965,-2.5094953,-3.0929534,-3.354466
-0.51070255,-0.85880893,-0.54496425,0.6620254,0.560031,0.57607454,-0.20424199,-0.44638002,-0.7000875,0.6974667,0.6807551,0.69998705,1.0500009,1.0500007,1.0700008,1.0021402,0.9989128,1.0049801,9.973585e-07,-1.3040103,-1.3350179,-2.3229425,-3.1702778,-3.3437848
-0.58012223,-0.6897734,-0.5453241,0.56001335,0.560031,0.69998705,-0.20424199,-0.45986927,-0.8515422,0.57360244,0.56021005,0.69998705,1.0500008,1.0500009,1.070001,1.0021613,0.9973005,1.0048616,1e-06,-1.3040103,-1.431862,-2.4957583,-3.163646,-3.354466
-0.50267315,-0.8717279,-0.54574096,0.64411753,0.67288786,0.56002,-0.20424199,-0.43365473,-0.73452866,0.6300498,0.6999896,0.65340024,1.0500009,1.05,1.07,1.0021613,0.98799294,1.0048616,1.6475767e-08,-1.3040103,-1.3807824,-2.1416125,-3.1644886,-3.3311653
-0.5,-0.8566396,-0.6435394,0.56001335,0.67933214,0.69674575,-0.24736291,-0.4369421,-0.8158028,0.56278694,0.6999896,0.69930494,1.05,1.05,1.07,0.9992504,0.9850206,1.0048616,0.0,-1.0057179,-1.3533942,-2.0027916,-3.1304874,-3.354466
-0.64639306,-0.6897734,-0.7218326,0.68935233,0.6999896,0.69998705,-0.20614827,-0.5976964,-0.82684696,0.56849396,0.66570026,0.6429349,1.0500002,1.0500008,1.0700006,0.98785853,0.9856867,1.0051376,1e-06,-1.3040103,-1.3219088,-2.3731964,-3.3524215,-3.3213775
-0.5,-0.6897734,-0.6618989,0.6993792,0.6913234,0.57144135,-0.28971952,-0.5982714,-0.68513507,0.56001335,0.5867748,0.5607336,1.05,1.0500009,1.0700006,0.9879727,0.9956259,1.0178907,7.800211e-07,-1.0173466,-0.570116,-1.9199567,-2.5462537,-2.269584
-0.6446859,-0.84449565,-0.54496425,0.6480812,0.6999896,0.6824056,-0.20424199,-0.5982714,-0.77113605,0.6178003,0.6999896,0.5608871,1.0500009,1.0500009,1.070001,0.98785853,0.9850206,1.0048616,9.811325e-07,-1.1920539,-1.4165099,-2.481466,-3.3130991,-3.354466
-0.5,-0.8489108,-0.6858787,0.664663,0.69113946,0.57072496,-0.29685268,-0.5155464,-0.79638773,0.63062054,0.6999896,0.662944,1.0500008,1.05,1.07,1.0018861,0.995138,1.0048616,7.4343682e-09,-0.50354004,-0.6849944,-1.9205774,-2.6261125,-2.269584
-0.64638615,-0.6897734,-0.76044536,0.5621104,0.68511224,0.6625503,-0.32101777,-0.5453713,-0.85198706,0.62460387,0.6999896,0.69998705,1.0500001,1.0500002,1.0700002,1.0014731,0.992953,1.0088927,0.0,-1.2187473,-1.3108084,-2.5020547,-3.3524215,-3.2069557
-0.6362102,-0.8490833,-0.54496425,0.6999211,0.57081884,0.69244814,-0.20707092,-0.50794894,-0.71841884,0.69996595,0.5807988,0.5887294,1.05,1.05,1.07,0.98785853,0.9878953,1.0058275,8.08835e-11,-1.3040103,-1.431862,-2.6096525,-3.1601226,-3.354466
-0.5,-0.7969586,-0.60091275,0.6212832,0.69609517,0.56002,-0.294517,-0.49499267,-0.6857525,0.5602017,0.68467927,0.56002,1.05,1.0500001,1.07,0.99263656,0.9893437,1.0148405,0.0,-0.6085652,-1.095725,-1.9199567,-2.6997366,-2.4981868
-0.5180774,-0.6897734,-0.5504247,0.69996595,0.6459609,0.6182926,-0.20424199,-0.5982714,-0.68513507,0.56001335,0.5664007,0.5603937,1.0500009,1.0500009,1.0700009,0.98863184,1.0023493,1.0051234,7.005054e-07,-0.6594237,-1.2163084,-1.9199567,-2.5396726,-2.4807875
-0.531135,-0.70207155,-0.76555556,0.62879044,0.68000305,0.69998705,-0.29767987,-0.41014284,-0.85198706,0.5609652,0.6999896,0.69998705,1.05,1.05,1.0700005,1.0021613,0.9850206,1.0119582,1e-06,-1.075077,-0.7683519,-2.058679,-3.2250278,-3.2644255
-0.63919395,-0.74048966,-0.5911719,0.6415608,0.6353335,0.6443751,-0.2144252,-0.5982714,-0.68716687,0.58112293,0.69664997,0.66782486,1.0500009,1.0500009,1.0700009,0.992526,1.0001802,1.0048616,5.8233053e-07,-1.3040103,-1.431862,-2.1931386,-3.301599,-3.354466
-0.509205,-0.8561702,-0.59797394,0.58027416,0.6968583,0.6952802,-0.2592894,-0.5933623,-0.7037321,0.56001335,0.6999896,0.67958295,1.0500004,1.0500009,1.0700004,0.98993206,0.98520607,1.0048616,0.0,-1.0858054,-1.4152541,-1.9199567,-3.05993,-3.354466
-0.64697295,-0.7172529,-0.5515158,0.56001335,0.5932213,0.69998705,-0.2211793,-0.5982714,-0.81404734,0.600216,0.560031,0.66854334,1.0500004,1.0500009,1.070001,0.98785853,0.9924157,1.0048616,1e-06,-0.5906611,-1.1371577,-2.3946223,-3.2644563,-3.3289754
-0.64697295,-0.6897734,-0.6620964,0.69996595,0.67265,0.56002,-0.29066777,-0.5982714,-0.6977799,0.69996595,0.67687833,0.5603294,1.0500008,1.0500009,1.0700009,0.98798513,0.9985279,1.0178907,5.898149e-07,-1.3021181,-1.0819364,-2.5889933,-3.0923016,-2.7032151
-0.51426095,-0.8717279,-0.7037079,0.69925296,0.6892474,0.6439222,-0.28188443,-0.49160254,-0.8475327,0.69996595,0.6999896,0.64489186,1.0500005,1.0500003,1.0700006,0.99213517,0.9854245,1.00584,1e-06,-0.50354004,-0.570116,-2.0790558,-2.678467,-2.297974
-0.5,-0.8717279,-0.54496425,0.5637291,0.5633867,0.69998705,-0.21455288,-0.36924005,-0.7542863,0.6141954,0.5663309,0.6555295,1.05,1.0500009,1.0700008,0.9880696,0.99449885,1.0048616,1e-06,-0.67170507,-0.84833467,-1.9326532,-2.5437465,-3.354466
-0.55056936,-0.6897734,-0.5596663,0.69286966,0.5625588,0.58901376,-0.21534091,-0.57457626,-0.68513507,0.56708497,0.560031,0.56002,1.0500009,1.05,1.07,0.9879953,1.0023493,1.0088724,0.0,-0.50354004,-1.431862,-1.9529474,-2.5626898,-2.269584
-0.6280033,-0.86052305,-0.7087822,0.56346583,0.6897713,0.69998705,-0.33069545,-0.47179103,-0.85198706,0.6538314,0.6999896,0.6997708,1.05,1.05,1.07,1.0009738,0.99009883,1.0048616,0.0,-0.51248056,-1.2577422,-2.5408146,-3.3522425,-3.3112807
-0.54244953,-0.856062,-0.73837584,0.69996595,0.6995238,0.56835085,-0.33665428,-0.5934151,-0.7548512,0.69996595,0.6999896,0.69998705,1.0500009,1.05,1.07,0.99503607,0.99044013,1.0053833,0.0,-1.1743705,-0.66143864,-2.1819067,-2.963729,-2.389243
-0.51122946,-0.69182855,-0.74762046,0.6999044,0.560031,0.69873184,-0.20424199,-0.44216666,-0.85198706,0.69855607,0.560031,0.69998705,1.0500002,1.05,1.07,1.0019846,1.0003718,1.0048616,1e-06,-1.3040103,-0.9489946,-2.5247383,-2.7071886,-2.747492
-0.5,-0.6897734,-0.6209454,0.68948233,0.5602932,0.60834026,-0.20442528,-0.5263091,-0.68513507,0.5667401,0.560031,0.65056556,1.0500003,1.0500001,1.07,0.99748725,1.0022436,1.0099537,0.0,-1.0740712,-1.431862,-1.9202087,-2.5396726,-2.549611
-0.5,-0.7663914,-0.6794528,0.6016224,0.6999896,0.5840408,-0.33665428,-0.58578783,-0.68513507,0.5924525,0.6999896,0.59521353,1.05,1.0500009,1.0700003,0.98785853,0.98524463,1.0178907,0.0,-1.0837417,-0.9622302,-1.9199567,-2.9883387,-3.014334
-0.628962,-0.6897734,-0.63687783,0.69996595,0.6737386,0.5730451,-0.21400905,-0.55321425,-0.69421554,0.69996595,0.6471198,0.56002,1.05,1.05,1.07,0.98785853,0.9855861,1.017225,6.9076884e-07,-1.3040103,-1.4316574,-2.5914123,-3.1830022,-3.074576
-0.50092655,-0.6897734,-0.5659242,0.56001335,0.59860253,0.6976756,-0.20424199,-0.3672349,-0.72228694,0.56001335,0.592794,0.5783347,1.05,1.0500007,1.0700005,0.99675417,0.9850206,1.0169302,1e-06,-1.3033009,-1.431862,-2.1734476,-3.1764925,-3.354466
-0.64697295,-0.6897734,-0.7080371,0.69996595,0.67129916,0.5805551,-0.20515054,-0.5858966,-0.8311798,0.676476,0.6999896,0.69209665,1.0500009,1.05,1.0700005,1.0021497,0.9964773,1.0048616,8.7764e-07,-1.3040103,-1.4296501,-2.6096525,-3.3349974,-3.0036728
-0.64697295,-0.8717279,-0.54496425,0.56001335,0.6650547,0.6160642,-0.23096013,-0.3672349,-0.85198706,0.6999568,0.699325,0.56002,1.0500001,1.0500004,1.070001,0.9895739,0.9850206,1.0165251,1e-06,-0.50797385,-0.7106871,-2.6096525,-3.2661831,-3.1078408
-0.64697295,-0.6897734,-0.74685013,0.69996595,0.60503817,0.6879755,-0.24664076,-0.5982714,-0.85198706,0.69996595,0.560031,0.63630885,1.0500005,1.0500005,1.070001,0.98785853,1.0017083,1.0080441,1e-06,-0.5473414,-0.6114011,-2.5320568,-2.7639928,-2.4049926
-0.5151527,-0.6897734,-0.76193315,0.69996595,0.6999896,0.69998705,-0.21106152,-0.5541071,-0.8443537,0.56910837,0.6063206,0.6081105,1.05,1.05,1.0700003,0.9902784,0.9851986,1.0062236,9.601403e-07,-0.5190392,-0.7833762,-1.9199567,-2.5396726,-2.269584
-0.639519,-0.77887285,-0.7019713,0.5612045,0.560031,0.69998705,-0.2560568,-0.4334229,-0.85198706,0.69996595,0.560031,0.6861209,1.05,1.0500008,1.070001,0.98960423,1.0015175,1.0168793,1e-06,-0.5756803,-0.570116,-2.6076307,-3.1113374,-3.1636298
-0.64697295,-0.69010484,-0.64832807,0.6280731,0.560031,0.69998705,-0.21393226,-0.4713729,-0.823516,0.6959146,0.560031,0.6322811,1.05,1.0500009,1.070001,0.9897169,0.99427766,1.0164056,1e-06,-1.2999691,-1.0632764,-2.5724854,-3.134339,-3.3216715
-0.64697295,-0.6897734,-0.76128423,0.69996595,0.67897105,0.6255901,-0.31898615,-0.5931848,-0.8476493,0.69996595,0.5743811,0.56002,1.0500001,1.05,1.0700003,0.98785853,1.0018034,1.0144944,4.7299265e-10,-0.50354004,-0.68359977,-2.4556868,-2.7013166,-2.2734792
-0.6159401,-0.8717279,-0.740132,0.6667,0.6218547,0.69998705,-0.33665428,-0.46695697,-0.85198706,0.69996595,0.64489526,0.6949599,1.05,1.05,1.07,0.98785853,0.98694617,1.0076495,0.0,-0.6461903,-0.7771594,-2.5374436,-3.1005144,-3.281857
-0.59346485,-0.7827072,-0.5673964,0.5634503,0.560031,0.56002,-0.26995584,-0.3672349,-0.8273337,0.69996595,0.5806482,0.5895945,1.0500002,1.05,1.0700004,1.0021613,1.0023493,1.0178907,3.8757867e-07,-0.50354004,-0.6597956,-2.4458065,-2.8473725,-2.4970016
-0.5001569,-0.87096125,-0.5506208,0.6897267,0.560031,0.69998705,-0.20568977,-0.3672349,-0.735434,0.69996595,0.5778938,0.67173886,1.05,1.0500009,1.0700005,0.99040174,0.9850206,1.0128145,1e-06,-1.3040103,-1.3974247,-2.2557046,-3.228486,-3.354466
-0.64697295,-0.6897734,-0.6043596,0.69996595,0.560031,0.560034,-0.23873737,-0.56661737,-0.68513507,0.69996595,0.560031,0.5600496,1.05,1.05,1.07,0.98785853,1.0023187,1.0178907,0.0,-1.3040103,-1.431862,-2.6070232,-3.0508733,-3.296766
-0.64697295,-0.7667882,-0.5464631,0.6839203,0.57762957,0.56002,-0.20424199,-0.52596027,-0.7361765,0.69239235,0.6797755,0.5884388,1.0500009,1.05,1.0700004,0.9998685,1.0023493,1.0056001,1.1771917e-09,-1.2648561,-1.431862,-2.6096525,-3.253445,-2.9597898
-0.64697295,-0.6897734,-0.6648933,0.69996595,0.69827044,0.6022223,-0.20424199,-0.57654995,-0.85198706,0.6147085,0.6465273,0.56002,1.0500009,1.05,1.0700008,0.9987481,0.99745214,1.0048616,8.983957e-07,-0.50354004,-0.80487543,-2.3258853,-2.623882,-2.269584
-0.5272116,-0.6897734,-0.54496425,0.5640566,0.560031,0.5683627,-0.20424199,-0.38699785,-0.6884139,0.5801278,0.56666094,0.56002,1.0500005,1.0500009,1.070001,1.0021613,1.0018771,1.0178907,1e-06,-1.2982823,-1.3197345,-2.053382,-2.8593655,-3.1418786
-0.59927726,-0.8717279,-0.5527394,0.6355494,0.560031,0.61753654,-0.29623288,-0.43916547,-0.7863191,0.69996595,0.5990939,0.56002,1.0500005,1.0500008,1.070001,0.9882639,0.9995825,1.0150739,6.393261e-07,-0.50354004,-0.5711441,-2.2956197,-2.7510371,-2.6637943
-0.5,-0.6897734,-0.7330786,0.6989976,0.6133779,0.5600409,-0.28289512,-0.47976467,-0.7606367,0.6829982,0.66330576,0.69998705,1.0500004,1.0500001,1.0700003,1.0021613,0.9982592,1.0129062,6.702711e-07,-1.144866,-0.75545835,-2.1246967,-2.8036103,-2.3993917
-0.5251707,-0.8717279,-0.5450391,0.69996595,0.560031,0.5979907,-0.20424199,-0.48897403,-0.7173679,0.6907268,0.6024126,0.56002,1.0500009,1.05,1.0700004,1.0021613,1.0023493,1.0048696,7.924909e-07,-0.50354004,-0.71897995,-2.2773013,-2.5396726,-2.269584
-0.5,-0.86785525,-0.54669076,0.65984917,0.6943954,0.58388215,-0.21267164,-0.5148348,-0.70133907,0.5816465,0.6999896,0.56002,1.0500008,1.05,1.07,0.9936515,0.98959494,1.0048616,0.0,-0.641511,-1.2194549,-1.9391329,-2.6993108,-2.7113943
-0.5,-0.6897734,-0.73872817,0.69996595,0.62803143,0.56002,-0.3018642,-0.58165705,-0.7080963,0.6736397,0.6723869,0.69998705,1.0500008,1.0500002,1.07,1.0013825,1.0023493,1.0090274,1.7681629e-08,-1.3025327,-1.0489253,-2.3745713,-2.7601979,-2.269584
-0.5261573,-0.8717279,-0.5761104,0.56001335,0.6675221,0.69998705,-0.29639253,-0.5972784,-0.7380808,0.56001335,0.6999896,0.69998705,1.0500009,1.0500009,1.0700009,0.9959676,0.99328285,1.0048616,5.7942273e-09,-0.6589352,-1.035926,-1.9199567,-2.8143928,-3.0366192
-0.5,-0.6897734,-0.54496425,0.56001335,0.5641399,0.563137,-0.20424199,-0.37651685,-0.68513507,0.5606706,0.56595844,0.5624777,1.05,1.0500003,1.0700002,1.0014378,1.001956,1.0178907,2.041075e-07,-0.98374677,-1.3656522,-1.9790506,-2.7738829,-2.8729649
-0.5,-0.84954804,-0.54496425,0.5973029,0.64349174,0.56002,-0.20716143,-0.3672349,-0.7033168,0.62719464,0.6999896,0.56002,1.05,1.0500001,1.0700002,0.9967935,0.9850206,1.0154889,7.3079326e-07,-1.279911,-1.2439535,-2.1740098,-3.1550384,-3.257858
-0.5351459,-0.71349984,-0.623394,0.56001335,0.560031,0.6998169,-0.20900783,-0.37963444,-0.81987166,0.56254596,0.560031,0.69998705,1.05,1.05,1.07,1.0021613,1.0023493,1.0098422,4.44338e-08,-0.88275063,-1.3883028,-2.1015704,-2.9175184,-3.2223854
-0.57708955,-0.86724037,-0.5525668,0.56001335,0.6999896,0.6991402,-0.25660294,-0.56612414,-0.69674283,0.56001335,0.6999896,0.59651357,1.05,1.0500009,1.0700006,0.98785853,0.9850206,1.0048875,0.0,-1.239652,-1.4272852,-2.164742,-3.297176,-3.354466
-0.5,-0.8538225,-0.54496425,0.56001335,0.560031,0.60854316,-0.20848593,-0.37894553,-0.7494312,0.5846981,0.61509275,0.6493384,1.0500005,1.05,1.07,1.0021613,1.0023493,1.0062263,0.0,-0.7101014,-1.3048162,-1.9958724,-2.7828767,-3.0386584
-0.5961337,-0.8717279,-0.54496425,0.56089675,0.655434,0.56002,-0.32414097,-0.3672349,-0.73974407,0.69996595,0.6999896,0.56002,1.05,1.0500002,1.0700002,0.9898178,0.9858308,1.0178907,0.0,-0.8030719,-1.025356,-2.5037422,-3.288128,-3.1473048
-0.6410137,-0.6897734,-0.74691933,0.57942146,0.6999896,0.69998705,-0.26764417,-0.5982714,-0.85198706,0.5600999,0.6999896,0.6809724,1.05,1.0500001,1.07,0.99177057,0.9850206,1.0053644,0.0,-1.1689091,-1.431862,-2.2901947,-3.3524215,-3.330095
-0.64697295,-0.8717279,-0.54496425,0.5600905,0.56027734,0.5605318,-0.2221828,-0.4642054,-0.8519315,0.6157805,0.6739887,0.6851847,1.0500009,1.0500001,1.0700006,1.0021613,1.0023493,1.0048616,1.3263752e-07,-0.50354004,-0.61837757,-2.4889045,-2.6585994,-2.3587751
